epoch,lr,loss,iou,val_loss,val_iou,val_dice,epoch_sec,train_ctrl,train_foc,train_ma_mean,train_rho_std,train_ctrl_bce,train_cell_iou,val_ctrl,val_foc,val_ma_mean,val_rho_std,val_ctrl_bce,val_cell_iou,norm_route1_wc,norm_route1_wa,norm_route2_wc,norm_route2_wa,norm_route3_wc,norm_route3_wa,norm_route4_wc,norm_route4_wa
15,0.0001,0.7898020185530186,0.7940230258193299,1.0404496987660725,0.6216227344077722,0.762986403121727,9.671177625656128,0.5689943060278893,0.38349515944719315,0.4501472935080528,0.022603691555559635,0.5689943060278893,0.6737931333482265,0.6442539312622764,0.5263006759412361,0.46838924379059765,0.015999913751853233,0.6442539312622764,0.5625541246298588,0.23940204083919525,0.25182044506073,0.25402846932411194,0.279274046421051,0.3005221486091614,0.6893668174743652,0.2843638062477112,0.37587347626686096
16,0.0001,0.7737428955733776,0.8040193891618377,1.0199081355875188,0.6548233011589367,0.7881171391985536,9.174045324325562,0.5581635348498821,0.37659152410924435,0.44013873115181923,0.024046015460044146,0.5581635348498821,0.6759801171720028,0.6562520518447413,0.5303675550403018,0.4259904451442487,0.016268764001627762,0.6562520518447413,0.5324975577267733,0.24946428835391998,0.26260364055633545,0.26578161120414734,0.29034775495529175,0.30843842029571533,0.717634916305542,0.29326170682907104,0.39460572600364685
17,0.0001,0.7626189924776554,0.8033346478855975,0.9747804728421298,0.6424200023531373,0.7807432866084019,9.525295972824097,0.5462501421570778,0.37470362707972527,0.43044460006058216,0.024470085510984063,0.5462501421570778,0.67795055732131,0.6229246638037942,0.487021905003172,0.46891649202866986,0.01872307801562728,0.6229246638037942,0.5949784734032371,0.26032552123069763,0.2737671136856079,0.2750498354434967,0.3010343611240387,0.31389644742012024,0.7404611706733704,0.3005637526512146,0.4114798307418823
18,0.0001,0.7600565031170845,0.8041978517067228,0.9599036158937396,0.6881063721522752,0.8131176497807676,10.110673189163208,0.5358918383717537,0.37850354239344597,0.42352812364697456,0.025037067010998726,0.5358918383717537,0.6871500499546528,0.6381010069991603,0.4767376979192098,0.43633334383820044,0.015587163863308502,0.6381010069991603,0.5616485331997727,0.2706933617591858,0.2838555574417114,0.2844656705856323,0.311932772397995,0.32333773374557495,0.7684605717658997,0.30859848856925964,0.43498292565345764
19,0.0001,0.7280760444700718,0.8277726959571214,0.9255972703297933,0.7260884283841893,0.840302316876734,10.229511737823486,0.5237809345126152,0.36056234687566757,0.4142515044659376,0.027614724822342396,0.5237809345126152,0.6985548809170723,0.6287819996024623,0.4625030792120731,0.45060405135154724,0.017066105353561314,0.6287819996024623,0.576001704642267,0.28137367963790894,0.29251405596733093,0.29499515891075134,0.31978702545166016,0.3306407332420349,0.8018988966941833,0.316274493932724,0.4590359032154083
20,0.0001,0.7320367954671383,0.8226098867040023,0.9700155547170928,0.6771450714093669,0.8053579861818498,9.712822914123535,0.5189699977636337,0.36428496055305004,0.40778075717389584,0.02847491460852325,0.5189699977636337,0.6966427527368069,0.6284723787596731,0.48793879422274505,0.43349565881671326,0.01650484504573273,0.6284723787596731,0.5711595398007017,0.29159998893737793,0.3027927577495575,0.30497080087661743,0.3287947177886963,0.33661338686943054,0.8211926817893982,0.32119807600975037,0.4801464080810547
21,0.0001,0.7272869236767292,0.8181169356818156,0.9391099106181752,0.6931107764340886,0.8150041459341875,10.123680114746094,0.5086807366460562,0.3674078267067671,0.4019044451415539,0.029259602073580027,0.5086807366460562,0.6985957957804203,0.6106301058422435,0.48498635400425305,0.427290526303378,0.017883513884788208,0.6106301058422435,0.5955550336476528,0.3020543158054352,0.31172510981559753,0.3141452372074127,0.33813443779945374,0.3420109450817108,0.8541589975357056,0.32820528745651245,0.5053049921989441
22,0.0001,0.7207078784704208,0.8219114406338787,0.9466205654722272,0.6846062683891307,0.8084806219541967,9.51835823059082,0.5008651185780764,0.3664525467902422,0.39372727647423744,0.031238419585861266,0.5008651185780764,0.6980474032461643,0.6181952068299958,0.49409214113697864,0.3812827937530749,0.020788117904554714,0.6181952068299958,0.5653701505877755,0.31235450506210327,0.32051903009414673,0.32297661900520325,0.3474821150302887,0.34601491689682007,0.8812128305435181,0.33692362904548645,0.5326566696166992
23,0.0001,0.6917384788393974,0.8382261931229877,0.9863259611707745,0.6538099780323533,0.7870172319984049,9.438997745513916,0.4888753406703472,0.3518058732151985,0.3859552424401045,0.03240807063411921,0.4888753406703472,0.7149167656898499,0.5994054693164248,0.517135127024217,0.4198777928496852,0.022156921074245915,0.5994054693164248,0.5953384475274519,0.32271328568458557,0.32893112301826477,0.3306780159473419,0.3544934093952179,0.3515636920928955,0.9044806957244873,0.3433333933353424,0.5550504922866821
24,0.0001,0.6904749572277069,0.8354164734218439,1.0245387518044673,0.6448654095769627,0.778492150445726,9.51672077178955,0.4817095007747412,0.3535091523081064,0.3782156780362129,0.03372254525311291,0.4817095007747412,0.7125927358865738,0.6141290140874458,0.5412703842827769,0.37691674810467346,0.02191179527929335,0.6141290140874458,0.565287094224583,0.3321450352668762,0.33776068687438965,0.33938068151474,0.365950345993042,0.3575911521911621,0.9396763443946838,0.34781426191329956,0.583258867263794
25,0.0001,0.694635521620512,0.8264681768058207,0.933987538019816,0.6785577316855641,0.8066435869860099,9.600133419036865,0.4773832689970732,0.36027272790670395,0.37074752151966095,0.03471500996965915,0.4773832689970732,0.7085435576736927,0.5735968748728434,0.4875538782639937,0.41222196546467865,0.023609539832581173,0.5735968748728434,0.6431010383548159,0.3417016267776489,0.3462879955768585,0.34788158535957336,0.37518662214279175,0.36239224672317505,0.9553629159927368,0.3545651435852051,0.6210217475891113
26,0.0001,0.6857076734304428,0.8312268104298963,0.8531011668118563,0.7328868552984855,0.844043118530283,9.39820647239685,0.4696537461131811,0.35739902406930923,0.37250078842043877,0.036799512803554535,0.4696537461131811,0.7315532192587852,0.5942634633093169,0.45172525535930286,0.38402791276122583,0.02165520851584998,0.5942634633093169,0.5976608404607484,0.3503928482532501,0.35207581520080566,0.3551395833492279,0.3788214921951294,0.3705824613571167,0.9653393030166626,0.3629518449306488,0.6694746613502502
27,0.0001,0.6750077195465565,0.8372676646022942,0.847543149283438,0.7400104865970698,0.8481132535632464,9.816305875778198,0.4588167518377304,0.3542608916759491,0.3617091756314039,0.038972355891019106,0.4588167518377304,0.7262456938624382,0.5923604206605391,0.44932722503488715,0.37584323142514087,0.022379011931744488,0.5923604206605391,0.599359272104321,0.3600587546825409,0.3578093349933624,0.3628024458885193,0.38375046849250793,0.3763984143733978,0.9772449731826782,0.36817461252212524,0.7029134035110474
28,0.0001,0.6644372306764126,0.8387455295048416,0.8937109636537957,0.7182573980346515,0.8327752447212002,8.97487211227417,0.45167429372668266,0.35125462524592876,0.3540902975946665,0.04051324352622032,0.45167429372668266,0.7265390902757645,0.6031635078516874,0.47335478934374725,0.35280946800203034,0.026390139577966747,0.6031635078516874,0.5773847753351385,0.37005069851875305,0.3644256293773651,0.3720005452632904,0.3872649371623993,0.3801666498184204,1.0084620714187622,0.3724762201309204,0.7214493155479431
29,0.0001,0.6305924765765667,0.865738134430388,0.9428879853450891,0.6693009875619168,0.797284066686841,9.6518235206604,0.44313347339630127,0.328995194286108,0.34941384941339493,0.04145541018806398,0.44313347339630127,0.7381573766469955,0.588656181638891,0.507241012472095,0.3663670818010966,0.025655477279514977,0.588656181638891,0.5955310454874327,0.3799270987510681,0.3711511194705963,0.3810364603996277,0.39521902799606323,0.3830285668373108,1.0209373235702515,0.3750000298023224,0.731640636920929
30,0.0001,0.648364819586277,0.8462455345567007,0.8626868471954808,0.7386703396907577,0.8467874841609989,9.729990720748901,0.44716146402060986,0.3430712055414915,0.34665704891085625,0.04080200754106045,0.44716146402060986,0.7248542569577694,0.6050813125841545,0.46057597796122235,0.33424752860358264,0.02447739029020974,0.6050813125841545,0.5815437038739523,0.389743447303772,0.3767193555831909,0.3886856138706207,0.3995399475097656,0.3872162699699402,1.0319381952285767,0.3752308189868927,0.7420613169670105
31,0.0001,0.6247431673109531,0.8604796528675038,0.8833598946080063,0.7170358631024052,0.8324413801543561,9.764469385147095,0.4292793534696102,0.33380413614213467,0.3361667823046446,0.04199894377961755,0.4292793534696102,0.745330635458231,0.6023796905170787,0.47906281731345435,0.35148202831094916,0.02439359411823027,0.6023796905170787,0.5816409858790311,0.398823618888855,0.38366618752479553,0.39459457993507385,0.40768295526504517,0.3903885781764984,1.0455552339553833,0.376833438873291,0.758872926235199
32,0.0001,0.64488635212183,0.8430692894907166,0.8793618679046631,0.7025613906788812,0.8214278393474536,9.267830610275269,0.4311327524483204,0.3509569223970175,0.3337480202317238,0.042289631674066186,0.4311327524483204,0.7379495725035667,0.5673556237509756,0.4878208131501169,0.38049957246491406,0.025298094376921654,0.5673556237509756,0.619673139218128,0.4069635272026062,0.39061641693115234,0.401472270488739,0.41359055042266846,0.39546701312065125,1.0566985607147217,0.3796527087688446,0.7786775827407837
33,0.0001,0.6280978918075562,0.8530819587945132,0.9686845432628285,0.6594105385202665,0.7919263782297924,9.717400550842285,0.4246336594223976,0.3380048517137766,0.3281449172645807,0.04369666147977114,0.4246336594223976,0.7398702837526798,0.5943491711761012,0.5171318234819354,0.34760240894375427,0.02739322812042453,0.5943491711761012,0.58639682784225,0.4164695739746094,0.3965616524219513,0.409355103969574,0.4182756543159485,0.3990809917449951,1.0720505714416504,0.3839593231678009,0.8291451930999756
34,0.0001,0.6293244250118732,0.8462870024131809,0.947412472782713,0.6632751828395314,0.7935033376751774,9.972777605056763,0.421595798805356,0.34485570900142193,0.324062567204237,0.0456639148760587,0.421595798805356,0.7362919822335243,0.5944944836876609,0.4986147717996077,0.3704084031509631,0.024265738260565384,0.5944944836876609,0.5895983441309496,0.4251960515975952,0.4025901257991791,0.4144902229309082,0.42345917224884033,0.4021618068218231,1.0920794010162354,0.38895997405052185,0.8633816242218018
35,0.0001,0.6029962971806526,0.8651667972082395,0.8808768156803015,0.6967286044917111,0.8178790169029364,9.492799282073975,0.4081610683351755,0.3281565271317959,0.31879062205553055,0.04596092668361962,0.4081610683351755,0.7561855167150497,0.5619466521523215,0.47956744649193506,0.3674538532892863,0.026589115291382328,0.5619466521523215,0.6212295167373888,0.43565064668655396,0.40764373540878296,0.4212307035923004,0.42762529850006104,0.40405088663101196,1.1059576272964478,0.3917894661426544,0.8928013443946838
36,0.0001,0.6154539175331593,0.8528749321671238,0.861999121579257,0.7285976752900559,0.8404264967727326,9.4695463180542,0.40997701697051525,0.33981858380138874,0.3127899933606386,0.049388437531888485,0.40997701697051525,0.747648075222969,0.5962622996532556,0.4509874257174405,0.33703653107989917,0.02756008675152605,0.5962622996532556,0.589698005806316,0.44439852237701416,0.4130271077156067,0.42649590969085693,0.43196821212768555,0.4079873263835907,1.1386619806289673,0.3971496522426605,0.9293809533119202
37,0.0001,0.6162196733057499,0.8496276951026047,0.9571762662945371,0.6859354043785276,0.8101619656249578,9.496090173721313,0.40334634482860565,0.34242475032806396,0.3115601409226656,0.04815116920508444,0.40334634482860565,0.7521341927349567,0.6610718224987839,0.541051118662863,0.28561672116770886,0.02559714149119276,0.6610718224987839,0.5626476379958066,0.45272043347358704,0.4174496829509735,0.4334675371646881,0.4353596270084381,0.4128081798553467,1.1456819772720337,0.39993926882743835,0.9542824625968933
38,0.0001,0.6250713653862476,0.8395371968178647,0.9330970843633016,0.6855517566368274,0.8094967089255586,9.834484100341797,0.4059273786842823,0.3501608055084944,0.3078397661447525,0.048868595622479916,0.4059273786842823,0.7420646697282791,0.6277200091968883,0.5193662264130332,0.30252050179423706,0.03046327332655589,0.6277200091968883,0.5674365198973453,0.45925310254096985,0.42378586530685425,0.43833136558532715,0.4418509602546692,0.4175363779067993,1.1711758375167847,0.40313833951950073,0.9807961583137512
39,0.0001,0.5985593944787979,0.8574971785980116,0.8703351165309097,0.7174975050386567,0.8326919922315769,9.8776113986969,0.40284720435738564,0.33521939627826214,0.3019808139652014,0.050167447654530406,0.40284720435738564,0.7452167868614197,0.565825160705682,0.4746682354898164,0.35184997500795306,0.027329436362241253,0.565825160705682,0.615782790111773,0.4669362008571625,0.4267265200614929,0.44159865379333496,0.4448009133338928,0.4190177917480469,1.1836882829666138,0.40714648365974426,0.9960163831710815
40,0.0001,0.59318633005023,0.8592569238773441,0.8858764424468532,0.7212459482573875,0.835343476039289,9.895885705947876,0.39374810829758644,0.3347704131156206,0.2998137790709734,0.04953141184523702,0.39374810829758644,0.7544475607573986,0.6274767752849695,0.479098840193315,0.31595699534271704,0.027093546634370632,0.6274767752849695,0.5689762315966866,0.4742341637611389,0.43247219920158386,0.44837144017219543,0.4488738477230072,0.42148685455322266,1.1965084075927734,0.4094894528388977,1.0110365152359009
41,0.0001,0.5960865207016468,0.8549192027534542,0.8439341711275505,0.7415622973856824,0.8492771908062755,9.85028076171875,0.3939071949571371,0.3378750663250685,0.2964989859610796,0.050624222960323095,0.3939071949571371,0.7497442923486233,0.6376865217179963,0.46915529171625775,0.2684641114690087,0.031277319585735146,0.6376865217179963,0.5711446287054004,0.4819757342338562,0.43703365325927734,0.4563445746898651,0.45377686619758606,0.42418527603149414,1.2174186706542969,0.41007301211357117,1.0229296684265137
42,0.0001,0.5685472972691059,0.8709474196918225,0.8050827438181097,0.740191570958527,0.8477132004205103,9.34202265739441,0.37893102690577507,0.3211698681116104,0.2887787576764822,0.05286184325814247,0.37893102690577507,0.7679156437516212,0.5111217498779297,0.44703190435062756,0.36131856297001697,0.031045221921169396,0.5111217498779297,0.673577508240035,0.49061068892478943,0.441158652305603,0.4626955986022949,0.4545804560184479,0.4249337315559387,1.222962737083435,0.41025134921073914,1.029533863067627
43,0.0001,0.558539267629385,0.8772372479289626,0.8043052210952296,0.7482260269722024,0.8540466786226183,9.87928032875061,0.37735462188720703,0.31803653948009014,0.2877263408154249,0.05180305056273937,0.37735462188720703,0.7668143920600414,0.5165324572360876,0.44024385647340253,0.33793487512704096,0.03588068208685427,0.5165324572360876,0.6573106980685032,0.4993785619735718,0.4467594027519226,0.4704984724521637,0.4594028890132904,0.4266301989555359,1.2279672622680664,0.4101680815219879,1.0469046831130981
44,0.0001,0.576177328824997,0.8648658628657838,0.8397602601484819,0.7263678386479633,0.8386254975544344,9.82568073272705,0.38585883751511574,0.32869086042046547,0.2885711845010519,0.05115431849844754,0.38585883751511574,0.7541714273393154,0.5564129533189716,0.45502239646333636,0.33755462368329364,0.030940112629623123,0.5564129533189716,0.621284263603615,0.5077160000801086,0.4508327841758728,0.4757756292819977,0.46244046092033386,0.4293301999568939,1.2277400493621826,0.4105624854564667,1.066819667816162
45,0.0001,0.5643161684274673,0.86822531278599,0.8264233560273142,0.7302364093308513,0.8419088092267004,9.403818607330322,0.368353383615613,0.3277983237057924,0.2788081616163254,0.054014543537050486,0.368353383615613,0.768425028771162,0.5181571425813617,0.47001222408179083,0.3346915606296424,0.03540537410387487,0.5181571425813617,0.6548614411643057,0.5155994892120361,0.4559422731399536,0.48004868626594543,0.46701890230178833,0.43076056241989136,1.2418938875198364,0.4146167039871216,1.0975534915924072
46,0.0001,0.5491742938756943,0.8769057635295601,0.8072836940938776,0.7484968844995883,0.854057187582031,10.048600673675537,0.3632708992809057,0.3206213712692261,0.2742514871060848,0.055669866502285004,0.3632708992809057,0.7696305960416794,0.5778998750628848,0.45355654846538196,0.29722374858278217,0.028804581160798218,0.5778998750628848,0.6025583292498733,0.523171603679657,0.4606165289878845,0.4861043691635132,0.47383373975753784,0.4323981702327728,1.254480242729187,0.4187053442001343,1.1142358779907227
47,0.0001,0.563340812921524,0.865178270551282,0.828391042622653,0.7408477772372991,0.8472306161593784,9.793250799179077,0.3697429057210684,0.3294938560575247,0.27262441627681255,0.055803620954975486,0.3697429057210684,0.7617640495300293,0.5565791780298407,0.46028562748070917,0.31860310381109064,0.032621953692851646,0.5565791780298407,0.6176598117207036,0.531082808971405,0.46454447507858276,0.48983973264694214,0.47707614302635193,0.43413230776786804,1.2732501029968262,0.41845008730888367,1.1439692974090576
48,0.0001,0.5710408352315426,0.8582893954992984,0.8564174247510505,0.717560755249448,0.8317287662551176,9.752782583236694,0.36714094318449497,0.33797609992325306,0.27587921917438507,0.05668543581850827,0.36714094318449497,0.7700774297118187,0.5342413746949398,0.4973763877695257,0.29615360498428345,0.037135015834461556,0.5342413746949398,0.6353166247859146,0.5369622111320496,0.4685790240764618,0.4942600429058075,0.4783763587474823,0.4380780756473541,1.299410104751587,0.4192447364330292,1.165587067604065
49,0.0001,0.5551435500383377,0.8699136752559506,0.8590719446991429,0.7074310190323891,0.8246715217339211,9.587126731872559,0.3685259725898504,0.326928174123168,0.27232829108834267,0.056524129351601005,0.3685259725898504,0.766244687139988,0.5127427126422073,0.493360389362682,0.33585585608626856,0.03742642977246732,0.5127427126422073,0.6516430215402083,0.5433714985847473,0.4710191488265991,0.5022551417350769,0.479013055562973,0.44325441122055054,1.3114017248153687,0.4218555986881256,1.1707124710083008
50,0.0001,0.540429349988699,0.876999756717916,0.894583644288959,0.682755109904599,0.8077336638492187,9.422585010528564,0.35831553116440773,0.3200793042778969,0.2641530893743038,0.05707295495085418,0.35831553116440773,0.7735040113329887,0.5759238365924719,0.4757263208880569,0.3057973195206035,0.03227979170553612,0.5759238365924719,0.6041321438370328,0.5499091744422913,0.4771064817905426,0.5067821741104126,0.4853219985961914,0.4451655149459839,1.3313368558883667,0.42225342988967896,1.1909555196762085
51,0.0001,0.5508853681385517,0.8688503043055052,0.7406570694663308,0.7713124086528721,0.8684925177444833,9.597728252410889,0.36180001124739647,0.3296389691531658,0.2674170956015587,0.05653147352859378,0.36180001124739647,0.769226249307394,0.4912319436217799,0.41858032977942267,0.3181787259650953,0.040003156515233444,0.4912319436217799,0.6730249406713428,0.5565783381462097,0.4808312952518463,0.5116041898727417,0.4894137978553772,0.4450105130672455,1.350367546081543,0.41910290718078613,1.214349627494812
52,0.0001,0.5275397710502148,0.881257075577647,0.8718605763984449,0.7161882875381599,0.8300738434862349,9.923786640167236,0.35434967279434204,0.3128714971244335,0.2612585099413991,0.058029391802847385,0.35434967279434204,0.7718146778643131,0.5881322730671276,0.49222519903471973,0.2831665530349269,0.032627866067218056,0.5881322730671276,0.6049455043041345,0.563621461391449,0.4843919277191162,0.517595112323761,0.49444273114204407,0.44613513350486755,1.3619598150253296,0.4177272915840149,1.215969443321228
53,0.0001,0.5297714658081532,0.8780685727407228,0.8259127645781545,0.7403135575525338,0.8477397625315457,9.452468395233154,0.350861269980669,0.317479545250535,0.258087569847703,0.058356979163363576,0.350861269980669,0.7778139635920525,0.5224658034064553,0.4850656787554423,0.2975604227094939,0.03932267517754526,0.5224658034064553,0.6452267594409712,0.5704737305641174,0.4881127178668976,0.5217335224151611,0.49973833560943604,0.44680023193359375,1.3736671209335327,0.4194795489311218,1.2297571897506714
54,0.0001,0.5296785831451416,0.8771060694079275,0.9572057615626942,0.6680811783565725,0.7954684736243807,9.38515567779541,0.35395239666104317,0.316953232511878,0.26015304401516914,0.057784515898674726,0.35395239666104317,0.7707224041223526,0.598775282050624,0.559932038639531,0.27087826801068854,0.03732045581846526,0.598775282050624,0.6035999727971626,0.5779144763946533,0.4883846044540405,0.5248581767082214,0.5026861429214478,0.44867509603500366,1.3820161819458008,0.4187784492969513,1.2334955930709839
55,0.0001,0.5287540052086115,0.8752463339504122,0.9019497705228401,0.6984418205380898,0.8188444993485926,9.681247472763062,0.34702002070844173,0.3182703945785761,0.25573824159801006,0.05918383877724409,0.34702002070844173,0.7783355750143528,0.5604850360841462,0.5556988716125488,0.2689829242951942,0.03482271849431775,0.5604850360841462,0.624982473525134,0.5843115448951721,0.48993757367134094,0.5299360752105713,0.5039304494857788,0.45086443424224854,1.388375997543335,0.418300986289978,1.2387676239013672
56,0.0001,0.5533228870481253,0.8601130898694609,0.9921035405361291,0.6712862388110193,0.7985866753930022,9.592879295349121,0.3548760488629341,0.3376264460384846,0.25336820911616087,0.06321643316186965,0.3548760488629341,0.7666107155382633,0.5980009093429103,0.6307412638808741,0.25721627473831177,0.04978477887131951,0.5980009093429103,0.5981417876301389,0.5910083651542664,0.492430716753006,0.5328601002693176,0.5079728364944458,0.456005334854126,1.438216209411621,0.419136106967926,1.2691186666488647
