epoch,lr,loss,iou,val_loss,val_iou,val_dice,epoch_sec,train_ctrl,train_foc,train_ma_mean,train_rho_std,train_ctrl_bce,train_cell_iou,val_ctrl,val_foc,val_ma_mean,val_rho_std,val_ctrl_bce,val_cell_iou,norm_route1_wc,norm_route1_wa,norm_route1_beta,norm_route2_wc,norm_route2_wa,norm_route2_beta,norm_route3_wc,norm_route3_wa,norm_route3_beta,norm_route4_wc,norm_route4_wa,norm_route4_beta
0,0.0001,1.2882076650857925,0.44953078273965036,1.3855878295320454,0.08849904182270066,0.16251024390964622,69.63141536712646,0.6929734796285629,0.6282169483602047,0.9989302232861519,0.0,0.6929734796285629,0.2598751848563552,0.6931369124036847,0.6991396203185573,0.9997447873606826,0.0,0.6931369124036847,0.5262488162878788,0.012108090333640575,0.019377637654542923,0.00838510412722826,0.01365696545690298,0.03131132200360298,0.008539735339581966,0.018294911831617355,0.06646832823753357,0.008743004873394966,0.012721844017505646,0.06966748833656311,0.007769403979182243
1,0.0001,1.163058616220951,0.6019819349336749,1.3376429478327434,0.528885596174105,0.6898175189662645,13.016791820526123,0.6918024495244026,0.5546031333506107,0.9967468529939651,0.0,0.6918024495244026,0.47208110243082047,0.6930493694363218,0.7012573010993727,0.9969752196109656,0.0,0.6930493694363218,0.5262488162878788,0.019403329119086266,0.03942445293068886,0.019841685891151428,0.02418895810842514,0.05782543122768402,0.0197935551404953,0.01767227239906788,0.12188879400491714,0.014371084980666637,0.011858589015901089,0.11372995376586914,0.01238597184419632
2,0.0001,1.0839240029454231,0.6514119329516741,1.3355924432927913,0.5288890491943832,0.6898204305204998,10.167388916015625,0.6891883611679077,0.5097654350101948,0.9920531995594501,0.0,0.6891883611679077,0.5321293771266937,0.6927181807431307,0.7478777404987451,0.989192373824842,0.0,0.6927181807431307,0.5262488162878788,0.038320887833833694,0.058529891073703766,0.0326714925467968,0.0489632748067379,0.0799480527639389,0.031791094690561295,0.033249352127313614,0.17492029070854187,0.019483214244246483,0.026328202337026596,0.1580495536327362,0.018555542454123497
3,0.0001,1.0356360077857971,0.6743713797925512,1.3383488618966304,0.5288890491943832,0.6898204305204998,13.111829280853271,0.6851881667971611,0.4831730257719755,0.9852661937475204,0.0,0.6851881667971611,0.5528453327715397,0.6924207571781043,0.740553263461951,0.9831102833603368,0.0,0.6924207571781043,0.5262488162878788,0.05273579806089401,0.07644915580749512,0.046296294778585434,0.055572111159563065,0.09880919009447098,0.044265035539865494,0.04326758533716202,0.2340940237045288,0.023955952376127243,0.03797420859336853,0.20789527893066406,0.024281632155179977
4,0.0001,0.9736746326088905,0.7168191077958911,1.3330128048405503,0.5201169259649827,0.6818528978859834,9.53638768196106,0.6789152733981609,0.44518162682652473,0.9752486385405064,0.0,0.6789152733981609,0.5714587550610304,0.6918345292409261,0.7497043356750951,0.9749867825797109,0.0,0.6918345292409261,0.5262488162878788,0.07432866096496582,0.0948331356048584,0.060863643884658813,0.08017060160636902,0.11708390712738037,0.0583202987909317,0.056100111454725266,0.2830485999584198,0.027956824749708176,0.0544828362762928,0.2514245808124542,0.029090004041790962
5,0.0001,0.9586541093885899,0.7106249047816282,1.2652187672528354,0.5347403550747722,0.6947652131824433,9.63767409324646,0.6722013764083385,0.44132445752620697,0.9651596136391163,0.0,0.6722013764083385,0.5870076939463615,0.68974912889076,0.6944121519724528,0.9669524069988367,0.0,0.68974912889076,0.5264227462537361,0.09088253974914551,0.11194203048944473,0.07461980730295181,0.09086605906486511,0.13580654561519623,0.07072381675243378,0.07477781921625137,0.33521389961242676,0.03245486319065094,0.07516071945428848,0.2980082631111145,0.03320712223649025
6,0.0001,0.9217142388224602,0.7329530278512023,1.106420332735235,0.586799616189466,0.7380783514565996,10.116521835327148,0.6639818176627159,0.41875159554183483,0.9524934589862823,0.0,0.6639818176627159,0.5893293283879757,0.6823771577892881,0.5395067857973503,0.9531783154516509,0.0,0.6823771577892881,0.5307343575087461,0.10382695496082306,0.12659160792827606,0.0878571942448616,0.09779927879571915,0.15519391000270844,0.0827351063489914,0.08982857316732407,0.396632581949234,0.03769144043326378,0.09563378989696503,0.355396568775177,0.03903501480817795
7,0.0001,0.8949861563742161,0.7466181456016059,1.0785756905873616,0.5848809751382006,0.7366084214192594,9.464395999908447,0.6543841399252415,0.40827868320047855,0.9384442493319511,0.0,0.6543841399252415,0.613229539245367,0.6746632781895724,0.5218167413364757,0.9450861071095322,0.0,0.6746632781895724,0.5565604712023879,0.12080449610948563,0.1401200145483017,0.10107818990945816,0.11109045147895813,0.17017123103141785,0.09408297389745712,0.09897653013467789,0.4419059157371521,0.04287333786487579,0.11198826134204865,0.4071544408798218,0.044713787734508514
8,0.0001,0.8703350089490414,0.758169395709799,1.0418075648221103,0.6104611004145065,0.7552906696617733,10.183558464050293,0.6439367942512035,0.3936552405357361,0.9223425835371017,0.0,0.6439367942512035,0.614321880042553,0.667068494088722,0.5054962996280554,0.9342383886828567,0.0,0.667068494088722,0.5730262470967842,0.1406717300415039,0.1521972268819809,0.11461634188890457,0.12438447028398514,0.1827586591243744,0.10522876679897308,0.12161918729543686,0.4894823729991913,0.04770715534687042,0.13140882551670074,0.46571892499923706,0.05017785727977753
9,0.0001,0.8467949405312538,0.7752441427404712,1.153330051537716,0.4643438602080951,0.6327747560784016,9.858859777450562,0.6332954876124859,0.3869308829307556,0.9064539037644863,0.0,0.6332954876124859,0.630875539034605,0.6661981633215239,0.5626380028146686,0.9201514142932314,0.0,0.6661981633215239,0.5632924220778726,0.16168560087680817,0.16405461728572845,0.12836985290050507,0.13671155273914337,0.19408008456230164,0.11594822257757187,0.14610159397125244,0.5293251872062683,0.052396126091480255,0.14706368744373322,0.512589156627655,0.05408448725938797
