epoch,lr,loss,iou,val_loss,val_iou,val_dice,epoch_sec,train_ctrl,train_foc,train_ma_mean,train_rho_std,train_ctrl_bce,train_cell_iou,val_ctrl,val_foc,val_ma_mean,val_rho_std,val_ctrl_bce,val_cell_iou
13,0.0001,0.814286857843399,0.7874062267486559,0.9959132960348418,0.6828284216843169,0.8085773829890759,13.61019253730774,0.5916584357619286,0.3954879492521286,0.4201424065977335,0.0,0.5916584357619286,0.6453025974333286,0.6606572342641426,0.5132103490106987,0.4358526107036706,0.0,0.6606572342641426,0.5471827839360093
14,0.0001,0.8051014356315136,0.7850183209834722,1.001637162584247,0.6661950137734006,0.7963545769182181,10.522719860076904,0.5802451856434345,0.39376301877200603,0.4136476628482342,0.0,0.5802451856434345,0.6524048671126366,0.6491397872115626,0.5030580885482557,0.4445869904575926,0.0,0.6491397872115626,0.5920756350864064
15,0.0001,0.8120263367891312,0.7775554705225014,0.9772456306399722,0.6775229798818723,0.805481794464233,9.785842418670654,0.575226653367281,0.40346078015863895,0.40605753660202026,0.0,0.575226653367281,0.659794582054019,0.6567122936248779,0.49055385047739203,0.43017410509514087,0.0,0.6567122936248779,0.55164978630615
16,0.0001,0.7775940597057343,0.8050003206787897,1.0697385036584102,0.5988814815157035,0.7447721708651597,9.871920824050903,0.5600474327802658,0.38375633768737316,0.39541832357645035,0.0,0.5600474327802658,0.6673158295452595,0.6523081985386935,0.533587907299851,0.4168239308126045,0.0,0.6523081985386935,0.5508444453730728
17,0.0001,0.7675005719065666,0.8037146483101172,0.9525616096727776,0.6842110687314216,0.8079973998124519,9.442218780517578,0.5511415563523769,0.38047072663903236,0.386160371825099,0.0,0.5511415563523769,0.6739327311515808,0.617714757269079,0.483759703058185,0.4259812262925235,0.0,0.617714757269079,0.6202858541951035
18,0.0001,0.742707833647728,0.8281150874962595,0.9218659256443833,0.7021561021469278,0.8217244479205146,10.049599409103394,0.5411412417888641,0.3701173197478056,0.3800861891359091,0.0,0.5411412417888641,0.6771429218351841,0.6315770510471228,0.46834390994274255,0.41091020992307953,0.0,0.6315770510471228,0.5813344464157567
19,0.0001,0.742092926055193,0.816484918829932,0.9773597934029319,0.6675969077029965,0.7961639585530191,9.580363273620605,0.5316260010004044,0.3745250925421715,0.37194034084677696,0.0,0.5316260010004044,0.6870617605745792,0.6336936463009227,0.49943779634706903,0.42017008589975763,0.0,0.6336936463009227,0.5906453620303761
20,0.0001,0.7393634133040905,0.8140060876892035,1.0436467546405215,0.6572878860540017,0.7884840856112092,9.906511545181274,0.527674600481987,0.3745203707367182,0.3675878681242466,0.0,0.527674600481987,0.6848042458295822,0.6490555748795018,0.5355275526191249,0.39065382155505096,0.0,0.6490555748795018,0.5456098209727894
21,0.0001,0.7276213839650154,0.8237966100284346,0.973587332349835,0.6721794896633919,0.8020183552602911,11.619725465774536,0.513431966304779,0.3702424429357052,0.3584602512419224,0.0,0.513431966304779,0.6918898113071918,0.634876838236144,0.4922678398363518,0.3944667975107829,0.0,0.634876838236144,0.5707176165147261
22,0.0001,0.7352763749659061,0.8143689889699973,1.0480383959683506,0.6170826391384057,0.7600485875979883,11.268563985824585,0.5056259837001562,0.3814730793237686,0.3520307596772909,0.0,0.5056259837001562,0.699181716889143,0.6499429236758839,0.5373133294510118,0.3657998596176957,0.0,0.6499429236758839,0.5420941511789957
23,0.0001,0.7048159465193748,0.833133365262521,0.9554526914249767,0.6646324804793441,0.797766523064592,11.200042724609375,0.4986495468765497,0.36322614178061485,0.3437731098383665,0.0,0.4986495468765497,0.6933807693421841,0.6163315773010254,0.4876210834040786,0.40624459674864105,0.0,0.6163315773010254,0.6139120847889872
24,0.0001,0.7137572728097439,0.8190670743426887,0.8760380528189919,0.7301018105103368,0.842987122331337,11.737502098083496,0.49348232708871365,0.3730413634330034,0.33993265219032764,0.0,0.49348232708871365,0.7033545970916748,0.60816818114483,0.45349376129381586,0.3828143603873975,0.0,0.60816818114483,0.6041033096385725
25,0.0001,0.6985326930880547,0.8302969657519639,0.8709800387873794,0.7211994101414543,0.8356374058464359,11.556526899337769,0.4829313363879919,0.3671337254345417,0.33121237345039845,0.0,0.4829313363879919,0.7086835317313671,0.5875734993905732,0.46009371316794195,0.3822312463413585,0.0,0.5875734993905732,0.633043337952007
26,0.0001,0.6867495737969875,0.836904749131883,0.8771896434552742,0.7105491578158121,0.8294595755224952,11.457833528518677,0.47350937873125076,0.3648277148604393,0.3256478700786829,0.0,0.47350937873125076,0.7144553735852242,0.6037290258841082,0.45129803997097595,0.37869802388277923,0.0,0.6037290258841082,0.608852328676166
27,0.0001,0.6820653937757015,0.8345225275224275,0.9019554167082815,0.7091140052327863,0.8279331292421117,11.494154930114746,0.4674402382224798,0.36352195031940937,0.3192189298570156,0.0,0.4674402382224798,0.7166186086833477,0.6255977280212172,0.46366726990902063,0.3599765960014228,0.0,0.6255977280212172,0.5739919344584147
28,0.0001,0.6609003134071827,0.8498460493987579,0.9123673583521987,0.6961997229583152,0.8187523049357469,10.666372537612915,0.45702386274933815,0.351497158408165,0.3103384356945753,0.0,0.45702386274933815,0.7311864160001278,0.5843474449533405,0.46976742238709424,0.36441118789441657,0.0,0.5843474449533405,0.623829368389014
29,0.0001,0.6458828561007977,0.8563064320351731,0.8665691758647109,0.715817062212889,0.8316243473664291,10.558570861816406,0.44862091168761253,0.34739562310278416,0.3069422021508217,0.0,0.44862091168761253,0.7379055321216583,0.599804466420954,0.4522855191519766,0.3387632794452436,0.0,0.599804466420954,0.5908162214539268
30,0.0001,0.660826038569212,0.8400465073129056,1.0725867025779956,0.5974064998021679,0.7439814561427821,12.753766298294067,0.4493819810450077,0.3573793824762106,0.3022366985678673,0.0,0.4493819810450077,0.7294608242809772,0.639905288363948,0.5691044583465114,0.3176949927301118,0.0,0.639905288363948,0.5563006608775167
31,0.0001,0.6670541577041149,0.8302953868784184,1.0074944387782703,0.6548489006011888,0.7880249946655223,10.994736909866333,0.4466175567358732,0.3644287809729576,0.297270979732275,0.0,0.4466175567358732,0.7228716351091862,0.6322885860096324,0.5704653082471906,0.32337068608312897,0.0,0.6322885860096324,0.5555189947287241
32,0.0001,0.6649530604481697,0.833702839288034,0.9744560718536377,0.6512301847180517,0.7849283993313984,10.45425534248352,0.43642965145409107,0.3665394354611635,0.2915838845074177,0.0,0.43642965145409107,0.7370886988937855,0.6295644622860532,0.5277865583246405,0.31402250311591406,0.0,0.6295644622860532,0.5632336789911444
33,0.0001,0.6455149427056313,0.8441678106131107,0.9250222625154437,0.6886449037804415,0.8123966204526751,11.412219285964966,0.4375900626182556,0.35486900806427,0.28802070766687393,0.0,0.4375900626182556,0.732960369437933,0.5655087250651736,0.5235570994290438,0.3337519493970004,0.0,0.5655087250651736,0.6262659755620089
34,0.0001,0.6437732540071011,0.84214871718967,0.8803408760013003,0.7095988816666711,0.8264953524586904,10.685383081436157,0.4320794101804495,0.35925057902932167,0.2810254115611315,0.0,0.4320794101804495,0.7297407388687134,0.5722840265794233,0.4778299458099134,0.3612286592974807,0.0,0.5722840265794233,0.6287751911264478
35,0.0001,0.6268138140439987,0.8512856621510537,0.9371436942707408,0.6758852358340712,0.8019286292263165,10.026959419250488,0.41978063620626926,0.3513458911329508,0.27757932245731354,0.0,0.41978063620626926,0.7449121698737144,0.5873577016772646,0.5024123372453632,0.3449972082268108,0.0,0.5873577016772646,0.607122079892592
36,0.0001,0.6081873998045921,0.8631441476623034,0.9022714080232562,0.6973733134866558,0.8184645364821469,11.216304540634155,0.4089862275868654,0.339982096105814,0.2725462131202221,0.0,0.4089862275868654,0.753498662263155,0.6298079743529811,0.4710521896680196,0.30767840508258704,0.0,0.6298079743529811,0.5676139990488688
37,0.0001,0.6228653155267239,0.8503860742282299,0.8759708838029341,0.7125433960696174,0.830696780130617,11.06653618812561,0.42001271434128284,0.3492699880152941,0.26829094253480434,0.0,0.42001271434128284,0.7340937182307243,0.6211474700407549,0.4574537385593761,0.30395569765206537,0.0,0.6211474700407549,0.5804841735146262
38,0.0001,0.6218038201332092,0.8478431103700415,0.8874330267761693,0.7127043194700078,0.8296566729668677,10.227813482284546,0.4140738118439913,0.35276441276073456,0.26965758949518204,0.0,0.4140738118439913,0.7433650195598602,0.6003205703966545,0.5264697436130408,0.2798789983445948,0.0,0.6003205703966545,0.5893664314891353
39,0.0001,0.6129981726408005,0.8527707752583845,0.856635368231571,0.7152482427587273,0.8307724991444908,9.992714166641235,0.40538173727691174,0.35256694816052914,0.25804101023823023,0.0,0.40538173727691174,0.7445359751582146,0.5520481087944724,0.4711590427340883,0.33799027403195697,0.0,0.5520481087944724,0.6434569413011725
40,0.0001,0.6027403697371483,0.8564399246920513,0.8876499479467218,0.699806068844496,0.8202390771424821,10.804203987121582,0.39798127859830856,0.346854493021965,0.2572528840973973,0.0,0.39798127859830856,0.7549009583890438,0.585135615233219,0.4689170483386878,0.3057734586975791,0.0,0.585135615233219,0.6033937931060791
41,0.0001,0.5890705920755863,0.8640288267744116,0.904524073456273,0.706838641967357,0.8237992495926382,10.756507396697998,0.38996269553899765,0.341223968192935,0.25122867431491613,0.0,0.38996269553899765,0.7596992962062359,0.6210817568229906,0.4981387095017867,0.2595827787211447,0.0,0.6210817568229906,0.5839036549582626
42,0.0001,0.6100922264158726,0.8493069535831526,0.9797439575195312,0.6698365688726446,0.7994416789678527,11.863238096237183,0.4002445302903652,0.3565813675522804,0.253393467515707,0.0,0.4002445302903652,0.748310249298811,0.6591898202896118,0.5730459437225804,0.24214013327251782,0.0,0.6591898202896118,0.5669049114891977
43,0.0001,0.603897288441658,0.8473398545343703,0.9222089738556833,0.6856527275571228,0.8102565717661856,10.58497667312622,0.3853710573166609,0.35675608552992344,0.24670144077390432,0.0,0.3853710573166609,0.7636170275509357,0.5491679726224957,0.5512847448840286,0.2852731292898005,0.0,0.5491679726224957,0.6251198080453005
44,0.0001,0.5990794599056244,0.8518884196369199,0.8191053361603708,0.7468279298985837,0.8525284197393643,11.036858558654785,0.3826780840754509,0.35594975017011166,0.24166592303663492,0.0,0.3826780840754509,0.7595907226204872,0.5560737776033806,0.45765057838324347,0.29030187744082825,0.0,0.5560737776033806,0.6278412170482405
45,0.0001,0.596475787460804,0.8537268634415478,0.7698589888485995,0.7662902405086419,0.8647748309552622,13.460824728012085,0.3887375332415104,0.35266161151230335,0.24194940086454153,0.0,0.3887375332415104,0.7556924223899841,0.5369743740919865,0.4314796400792671,0.28165598620067944,0.0,0.5369743740919865,0.6365017023953524
46,0.0001,0.5705470815300941,0.8692140939133716,0.8566160093654286,0.7239776075994749,0.8363346167424792,13.158939361572266,0.37554848566651344,0.3384188152849674,0.23745173029601574,0.0,0.37554848566651344,0.7672298885881901,0.5887830618656043,0.4860287435127027,0.25380850741357514,0.0,0.5887830618656043,0.6029846794677504
47,0.0001,0.5892562828958035,0.8538438996207474,0.8310693610798229,0.7343752735908565,0.8439665581520729,13.234923124313354,0.38119926676154137,0.352441918104887,0.23430801928043365,0.0,0.38119926676154137,0.7567174881696701,0.5636880993843079,0.46252903974417486,0.2749545754808368,0.0,0.5636880993843079,0.6226126244573882
48,0.0001,0.5922361835837364,0.8526638724261518,0.8430202874270353,0.7266814087063468,0.8391183511171647,12.613861560821533,0.3805234245955944,0.3571409285068512,0.23369625117629766,0.0,0.3805234245955944,0.7562965489923954,0.589412378542351,0.47676402511018695,0.25568814395052014,0.0,0.589412378542351,0.6024060231266599
49,0.0001,0.5833426676690578,0.8531889238164854,0.9127877155939738,0.6975664335104701,0.8180852521212317,12.357295513153076,0.3716428969055414,0.352717325091362,0.22926729917526245,0.0,0.3716428969055414,0.7619845867156982,0.6491328333363389,0.519149413614562,0.24412259369185477,0.0,0.6491328333363389,0.56628274195122
50,0.0001,0.5595626011490822,0.8697184130243731,0.8163590106097135,0.7330254214815454,0.8438537233803831,11.610544204711914,0.36369941383600235,0.3408494535833597,0.22607323992997408,0.0,0.36369941383600235,0.7745694629848003,0.5302746332052982,0.4599668257164233,0.27475426323486096,0.0,0.5302746332052982,0.6410744524363315
51,0.0001,0.5444589946419001,0.878996853725909,0.9775575038158533,0.689035569847297,0.8136987073560454,10.388351202011108,0.35677184350788593,0.3320626299828291,0.22118416521698236,0.0,0.35677184350788593,0.7816503643989563,0.6796660549712904,0.5803145441141996,0.22257880369822183,0.0,0.6796660549712904,0.5612854018355861
52,0.0001,0.5429948475211859,0.8764408130362382,0.8767167980020697,0.7056273335654868,0.8230394967908294,10.765165567398071,0.3548121005296707,0.3330421522259712,0.21733783185482025,0.0,0.3548121005296707,0.7729125022888184,0.544749834320762,0.5122192646517898,0.2631772648204457,0.0,0.544749834320762,0.6290522588021827
53,0.0001,0.543862147256732,0.8742943938482828,0.8678237452651515,0.7168349332563472,0.8325737568727198,10.472480535507202,0.360311446711421,0.3342984300106764,0.21848087385296822,0.0,0.360311446711421,0.7686889618635178,0.6271755117358584,0.4738026496135827,0.2431637721531319,0.0,0.6271755117358584,0.5814797282218933
54,0.0001,0.5471786353737116,0.8713206794338282,0.8117049679611669,0.7423361383312523,0.8496969769090256,9.77168869972229,0.3562578484416008,0.3370895925909281,0.2154911020770669,0.0,0.3562578484416008,0.7750891223549843,0.5630872357975353,0.4816146492958069,0.24568362308271002,0.0,0.5630872357975353,0.6239264146848158
55,0.0001,0.5268461033701897,0.8834306707249224,0.7795473012057218,0.7558939746840937,0.8584391152879933,12.942508220672607,0.3488213215023279,0.33051921240985394,0.21088865399360657,0.0,0.3488213215023279,0.7814840562641621,0.4988327676599676,0.48570022077271435,0.2466453801501881,0.0,0.4988327676599676,0.661962221066157
56,0.0001,0.5440680216997862,0.8716762258091699,0.867837956457427,0.7003037801929366,0.8185254791856613,13.705698728561401,0.353274317458272,0.3409676104784012,0.2098061442375183,0.0,0.353274317458272,0.7749078683555126,0.5073300744547988,0.5086450468410145,0.2688199949987007,0.0,0.5073300744547988,0.6640455614436757
57,0.0001,0.5473578982055187,0.8707825111766412,0.7949731349945068,0.7488676758624138,0.8547345239919389,12.304397344589233,0.3524030465632677,0.3431324027478695,0.2090990599244833,0.0,0.3524030465632677,0.7788405530154705,0.5544535409320485,0.4617449334173491,0.23143896641153278,0.0,0.5544535409320485,0.6251274672421542
58,0.0001,0.5277451649308205,0.877636784098866,0.7572549762147845,0.7597903547464664,0.860458429421927,10.772403478622437,0.34430222772061825,0.33688453771173954,0.20511138811707497,0.0,0.34430222772061825,0.7817467898130417,0.47283543601180567,0.46561073353796295,0.2602959121718551,0.0,0.47283543601180567,0.6877750718232357
59,0.0001,0.5244996827095747,0.8787507691174333,0.7405833620013613,0.7724518267721491,0.8693616575207848,10.956863641738892,0.3452956788241863,0.33050731383264065,0.20538341160863638,0.0,0.3452956788241863,0.7786463387310505,0.5480662060506416,0.43398808710502856,0.23330062627792358,0.0,0.5480662060506416,0.6266868150595463
60,0.0001,0.5234946236014366,0.8778181986519837,0.6912092151063861,0.7961058993659698,0.8851002268271589,11.480868339538574,0.34034365601837635,0.3326108418405056,0.20299428049474955,0.0,0.34034365601837635,0.783315870910883,0.46288148562113446,0.422795750878074,0.23826014363404477,0.0,0.46288148562113446,0.6923598638086608
61,0.0001,0.5252890549600124,0.8771136919478862,0.7370434168613318,0.774247707622751,0.8710384491116872,10.873311042785645,0.34660101123154163,0.3324178997427225,0.20223383605480194,0.0,0.34660101123154163,0.7777680978178978,0.47658526716810284,0.4566590804042238,0.23982130307139773,0.0,0.47658526716810284,0.6830743045517893
62,0.0001,0.4994055535644293,0.8905682933501118,0.7195316444743763,0.7764975838736021,0.8719537509420107,10.513298749923706,0.33305625431239605,0.31957386061549187,0.19928393699228764,0.0,0.33305625431239605,0.7902682423591614,0.49331198858492303,0.42809661590691767,0.23188493287924564,0.0,0.49331198858492303,0.6634991593433149
63,0.0001,0.5051795542240143,0.8868038957889572,0.7111231811118849,0.7812038671405739,0.8741756353704584,11.142454862594604,0.3316486943513155,0.3250032737851143,0.19432738423347473,0.0,0.3316486943513155,0.7909311316907406,0.47510848262093286,0.42188823584354285,0.25645995952866296,0.0,0.47510848262093286,0.6847549776236216
64,0.0001,0.48996983654797077,0.8921038909033965,0.7915170301090587,0.7411092863752594,0.8484242665719568,11.400661945343018,0.3246297612786293,0.31821682676672935,0.1917578186839819,0.0,0.3246297612786293,0.7945218905806541,0.49440219727429474,0.4718409234827215,0.23124625104846377,0.0,0.49440219727429474,0.6619898107918826
65,0.0001,0.5008004978299141,0.8855820396000563,0.7584806138818915,0.7670337124856368,0.8655701643343374,9.907351732254028,0.33232563361525536,0.3237267192453146,0.19531522411853075,0.0,0.33232563361525536,0.7880302779376507,0.5429353966857448,0.4720049590775461,0.19894268295981668,0.0,0.5429353966857448,0.6381951010588444
66,0.0001,0.5035551190376282,0.881473618818334,0.7801778894482236,0.7435426346890388,0.8498206542303354,11.133376121520996,0.3260383978486061,0.3303132001310587,0.188310194760561,0.0,0.3260383978486061,0.791298408061266,0.46987118504264136,0.49526940873174957,0.22204026083151499,0.0,0.46987118504264136,0.6890980167822405
67,0.0001,0.4981814045459032,0.8841704390890202,0.7027662089376738,0.7841068652841766,0.8775095903756315,10.516289949417114,0.3257537614554167,0.32561229914426804,0.18732068315148354,0.0,0.3257537614554167,0.7889744490385056,0.48676300771308667,0.42246084141008783,0.22061549533497204,0.0,0.48676300771308667,0.6725051854595994
68,0.0001,0.4912944994866848,0.8864556801407324,0.7463106531085391,0.767692639463038,0.8656392419660036,10.160515785217285,0.3263357747346163,0.3240129332989454,0.18795032426714897,0.0,0.3263357747346163,0.7881646603345871,0.5265400229078351,0.45787548476999457,0.22207645123655145,0.0,0.5265400229078351,0.649821296785817
69,0.0001,0.49582904390990734,0.8839413949377928,0.8285617972865249,0.7375483010723771,0.8450359963171596,10.282254219055176,0.32696820981800556,0.32922289334237576,0.1876843012869358,0.0,0.32696820981800556,0.7902398034930229,0.6297275478189642,0.47911569927677966,0.19575544740214493,0.0,0.6297275478189642,0.6007873126954744
70,0.0001,0.4862993862479925,0.8899454702844288,0.7133233438838612,0.7903775786229353,0.8817136511696771,11.160429954528809,0.32246637158095837,0.32389896735548973,0.1822324711829424,0.0,0.32246637158095837,0.7938370071351528,0.5093454592155687,0.42182389714501123,0.2281636004195069,0.0,0.5093454592155687,0.6547826122153889
71,0.0001,0.48590770922601223,0.8887951048369993,0.710474310499249,0.7859604520769125,0.8779525460719659,10.805974960327148,0.322837607935071,0.3239579629153013,0.18435505591332912,0.0,0.322837607935071,0.7931773215532303,0.5243561340100837,0.42843260728951654,0.21080485031460272,0.0,0.5243561340100837,0.6474971590620099
72,0.0001,0.48413391038775444,0.8864116056275549,0.6959617065660881,0.7893299210024831,0.8797056060977076,10.542153120040894,0.32041971758008003,0.32435210049152374,0.18338626995682716,0.0,0.32041971758008003,0.7962589934468269,0.46673749432419287,0.4474648255290407,0.20869416359699133,0.0,0.46673749432419287,0.6859314396525874
73,0.0001,0.4833570756018162,0.8894155096268577,0.760028474258654,0.7674472281627285,0.8658659054185813,10.39552354812622,0.32297031953930855,0.3252139799296856,0.17875315621495247,0.0,0.32297031953930855,0.78926195576787,0.5842888788743452,0.44796797001000604,0.18901924472866635,0.0,0.5842888788743452,0.6137237648169199
74,0.0001,0.4750216957181692,0.8905854599185449,0.7292218930793531,0.7785676050750101,0.8740678458378871,11.068039178848267,0.31298774667084217,0.32101851142942905,0.1763284420594573,0.0,0.31298774667084217,0.800347026437521,0.4995258143453887,0.4717483267639623,0.2079002337925362,0.0,0.4995258143453887,0.662694437937303
75,0.0001,0.4692778345197439,0.8953876588305268,0.6975030068195227,0.7757511012320387,0.8720630494672075,10.24633240699768,0.31642640568315983,0.3161290157586336,0.17596876993775368,0.0,0.31642640568315983,0.7967052087187767,0.41597567905079236,0.43976978460947674,0.21869882580005762,0.0,0.41597567905079236,0.7308672269185384
76,0.0001,0.47624300979077816,0.8919312309979361,0.7142251188104803,0.7809517122527636,0.8750172290086432,10.395704746246338,0.3252396136522293,0.32075030729174614,0.179836118593812,0.0,0.3252396136522293,0.7908788658678532,0.5207523071404659,0.4545332699111014,0.18880101315902942,0.0,0.5207523071404659,0.649658436124975
77,0.0001,0.4784622546285391,0.8870451160451258,0.7325611620238333,0.7674238396683528,0.8667115474668343,9.858299255371094,0.31810735911130905,0.324520792812109,0.1776683982461691,0.0,0.31810735911130905,0.7938807234168053,0.4492270657510469,0.4565886277140993,0.21183949528318463,0.0,0.4492270657510469,0.6973835311152718
78,0.0001,0.4682046063244343,0.8924976086736602,0.6728317773703373,0.7945193222763882,0.8837900147178065,10.809292078018188,0.3205611649900675,0.31497377902269363,0.17554591689258814,0.0,0.3205611649900675,0.7948944233357906,0.43784865827271435,0.43070936383623065,0.2055684725443522,0.0,0.43784865827271435,0.7084852122899258
79,0.0001,0.4460844248533249,0.9041928347448334,0.7627924283345541,0.7590290632991851,0.8606369283399181,10.531869888305664,0.30660480819642544,0.3040655981749296,0.17061113100498915,0.0,0.30660480819642544,0.8024989515542984,0.5219500877640464,0.4645430391485041,0.20252018083225598,0.0,0.5219500877640464,0.6451669633388519
80,0.0001,0.45556220784783363,0.8985665316540163,0.6754856470859412,0.7923756117526805,0.8820321973918976,11.452515125274658,0.31366180535405874,0.3116928059607744,0.17159066163003445,0.0,0.31366180535405874,0.7959375306963921,0.42400918043021,0.44053598606225214,0.21921065901265,0.0,0.42400918043021,0.7208139625462618
81,0.0001,0.45974916964769363,0.8941322483711256,0.7399502595265707,0.7696344889088175,0.867879511677273,10.895194292068481,0.3091745814308524,0.31549072079360485,0.1721454607322812,0.0,0.3091745814308524,0.8004784248769283,0.5471476533196189,0.4535663760069645,0.19752105754433255,0.0,0.5471476533196189,0.6364503611217845
82,0.0001,0.4566561635583639,0.8958915550803979,0.7770230047630541,0.7581330542111777,0.8608352835342702,10.541333675384521,0.3047258034348488,0.31828827410936356,0.16927015967667103,0.0,0.3047258034348488,0.8029589466750622,0.507780746980147,0.49930905573295825,0.19874964699600683,0.0,0.507780746980147,0.6592845266515558
83,0.0001,0.47242046147584915,0.8851454642889972,0.6657209540858413,0.7939490822662162,0.8831382883716652,9.889186143875122,0.31217058189213276,0.32503276132047176,0.16817220207303762,0.0,0.31217058189213276,0.8002423569560051,0.41988258289568353,0.44571864785570087,0.1983866845116471,0.0,0.41988258289568353,0.7216687310825695
84,0.0001,0.46085680834949017,0.8907718904983509,0.6489192572506991,0.8063304603955368,0.8902591021072755,10.578973531723022,0.3090952318161726,0.3175200540572405,0.16950352676212788,0.0,0.3090952318161726,0.8010608404874802,0.40304968573830346,0.45604871981071704,0.16232226834152685,0.0,0.40304968573830346,0.7417687204751101
85,0.0001,0.49621712416410446,0.8735963409038786,0.8398795127868652,0.728664068532821,0.8385502104605058,10.963950634002686,0.32957406528294086,0.34125389344990253,0.16664809733629227,0.0,0.32957406528294086,0.7799923233687878,0.6530856652693315,0.4992772376898563,0.15372351173198584,0.0,0.6530856652693315,0.6159031824632124
86,0.0001,0.49817467108368874,0.8701510268828357,0.7497040286208644,0.7590747682034817,0.8613200319333879,10.281578063964844,0.33496261574327946,0.3370829001069069,0.17820857279002666,0.0,0.33496261574327946,0.7745787352323532,0.4340993491086093,0.5264888857350205,0.16834225708788092,0.0,0.4340993491086093,0.7215549747149149
