epoch,lr,loss,iou,val_loss,val_iou,val_dice,epoch_sec,train_ctrl,train_foc,train_ma_mean,train_collapse_gap,train_ma_pure,train_ma_mixed,val_ctrl,val_foc,val_ma_mean,val_collapse_gap,val_ma_pure,val_ma_mixed
0,0.0001,1.5167314633727074,0.42957786613096904,1.597631244948416,0.00019524454308870518,0.00039041119876279015,57.742743730545044,0.749431099742651,0.6526441797614098,0.3029670789837837,0.5749302171170712,0.3038496933877468,0.29889852181077003,0.7459030946095785,0.7023507790132002,0.3327046235402425,0.6017362601829298,0.3328326028404814,0.33173364310553577
1,0.0001,1.382118046283722,0.5865178657755016,1.5433349175886675,0.5288697985890586,0.6898036603550386,8.811762809753418,0.7219060510396957,0.5849782563745975,0.31101763993501663,0.5550475604832172,0.31225461140275,0.30555317737162113,0.7690958760001443,0.6989109949632124,0.2262871048667214,0.5820654630661011,0.227566172227715,0.2211795783404148
2,0.0001,1.3078802824020386,0.6449288968487641,1.5747793623895356,0.4322374306495892,0.6026633882368577,9.278696060180664,0.709057942032814,0.5481113456189632,0.3150662090629339,0.5418534502387047,0.31672272831201553,0.3080494198948145,0.7821814995823484,0.6961389978726705,0.195504521781748,0.5577813784281412,0.19690436034491568,0.1900044589331656
