epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,0.0001,1.0829407712444663,0.2587266676535761,1.117018228310805,2.424332414639844e-10,4.848664827895936e-10
1,0.0001,1.0085858246311545,0.3628901153814208,0.9972158019359295,0.379515207121812,0.5438164993395334
2,0.0001,0.9756670948117971,0.4024858998146573,0.9861777085524339,0.36872979922263877,0.5318543093380789
3,0.0001,0.9602666981518269,0.4212886613189093,0.9221238484749428,0.48427864120279485,0.6454935740900086
4,0.0001,0.933763156645,0.4362944498807833,0.9319497741185702,0.44724484152317523,0.6085948121000756
5,0.0001,0.9200525395572186,0.4533187048969268,0.932914609175462,0.3782527782476851,0.5386380077062203
6,0.0001,0.9038667837157845,0.47958614514098397,0.9094054955702562,0.4282450713208581,0.593980380809419
7,0.0001,0.8893305063247681,0.4789612859329669,0.9411885646673349,0.435880562560774,0.599232464175232
8,0.0001,0.8791580116376281,0.47067280808409206,0.8982921985479502,0.4342660459218836,0.5938840483069665
9,0.0001,0.8637797273695469,0.4913619801733786,0.8981184776012714,0.4477461382768819,0.6072804449520132
10,0.0001,0.8495998308062553,0.5060820853597202,0.8813825038763193,0.4402893196812732,0.6008985276636805
11,0.0001,0.838303497992456,0.5068947629783994,0.8261726315204914,0.5103608826376553,0.6670093435620673
12,0.0001,0.8280863119289279,0.5044826988928838,0.8795034353549663,0.4072411022080494,0.570517971994301
13,0.0001,0.8126016464084387,0.5245349920291618,0.8826089272132287,0.3996751061364946,0.5629926769432829
14,0.0001,0.8036397248506546,0.5228977537835475,0.8572376397939828,0.4140993743774665,0.5781955443946803
15,0.0001,0.7908721249550581,0.5252765043361122,0.8030688936893756,0.4820729419854711,0.636934452742517
16,0.0001,0.7840706650167704,0.5127645639038926,0.7781095798198994,0.5555160215054133,0.7041553269148243
17,0.0001,0.7581760864704847,0.5598307364413211,0.767178998543666,0.5389470685463448,0.6888304655104187
18,0.0001,0.7509839283302426,0.5468473495264923,0.748716137959407,0.5503256955452037,0.7021150127759521
19,0.0001,0.7378984736278653,0.5636736695445135,0.8240379847013033,0.43996562854271865,0.5952105718652111
20,0.0001,0.7349968915805221,0.537855810355064,0.7914357634691092,0.4992010927524151,0.6548615283071042
21,0.0001,0.7196647273376584,0.5583824261451972,0.7180514665750357,0.5709455722971994,0.717540848958542
22,0.0001,0.7000697702169418,0.5740936547340533,0.8118889625255878,0.41825428123866826,0.5789580902426822
23,0.0001,0.6947088176384568,0.5731460541159024,0.6910497546195984,0.5682199958841969,0.7195779296701248
24,0.0001,0.6803284538909793,0.5813742633372703,0.6568183908095726,0.5752475504979877,0.7252188069452636
25,0.0001,0.6770253730937839,0.5553265507413967,0.6915160628465505,0.57579354986199,0.7240659532547941
26,0.0001,0.6524857487529516,0.5943317868794599,0.6936656676805937,0.5077814571844692,0.6643232971722941
27,0.0001,0.6461458671838045,0.5899102442129079,0.7133109762118413,0.48262292367878906,0.6445232772490358
28,0.0001,0.6425666608847678,0.5758487131372186,0.6332117163217985,0.6184428609136707,0.7581777089594186
29,0.0001,0.6242385599762201,0.5952521869632801,0.7332103270750779,0.4335889366803133,0.5923548502143696
30,0.0001,0.6081205885857344,0.6031898685636968,0.5966042280197144,0.5936731479083868,0.7357941613556003
31,0.0001,0.6198637974448502,0.5757583829917208,0.5888328882364127,0.6183955798450971,0.7596373821013376
32,0.0001,0.6010282281786203,0.5764706591262061,0.6210402241119972,0.5529358912485881,0.7009926262281468
33,0.0001,0.5735828899778426,0.6084662910641515,0.5908335759089544,0.5704786911721664,0.7177464936743848
34,0.0001,0.5687414915300906,0.605342207349807,0.5328473998950078,0.6267613056854003,0.7642960167439402
