epoch,lr,loss,iou,val_loss,val_iou,val_dice,epoch_sec,train_ctrl,train_foc,train_ma_mean,train_rho_std,train_ctrl_bce,train_cell_iou,val_ctrl,val_foc,val_ma_mean,val_rho_std,val_ctrl_bce,val_cell_iou,norm_route1_wc,norm_route1_wa,norm_route1_beta,norm_route2_wc,norm_route2_wa,norm_route2_beta,norm_route3_wc,norm_route3_wa,norm_route3_beta,norm_route4_wc,norm_route4_wa,norm_route4_beta
0,0.0001,1.5433635134249926,0.2647413480660515,1.6038020244011513,0.12481938904161634,0.21586556017503533,95.57363891601562,0.6709485063329339,0.5645197494886816,0.49401885131374,0.002782416887157524,0.6709485063329339,2.7079722713097e-05,0.6719773329221286,0.5853894389592684,0.4960545934163607,0.003440874152315351,0.6719773329221286,0.0,0.07904807478189468,0.06179313361644745,0.032119620591402054,0.08639213442802429,0.08608997613191605,0.02673362009227276,0.12277087569236755,0.18092168867588043,0.018229765817523003,0.1349884271621704,0.16732490062713623,0.02035558596253395
1,0.0001,1.4026086777448654,0.38837183798113734,1.3778453716864953,0.40232327166324605,0.5651943027013455,38.513806104660034,0.6203531846404076,0.47685182420536876,0.47659244015812874,0.008537086250726134,0.6203531846404076,0.0007679334721615305,0.5966177995388324,0.45370703568825355,0.46600067661358757,0.00930410656504906,0.5966177995388324,0.0006126761651382997,0.14785034954547882,0.11412010341882706,0.06638520956039429,0.13420148193836212,0.13765673339366913,0.052426889538764954,0.17426130175590515,0.3503808379173279,0.028119925409555435,0.17438562214374542,0.2738869786262512,0.026991305872797966
2,0.0001,1.349409507587552,0.3911392831191073,1.319133866750277,0.4318835403103422,0.5999307386878518,28.981841564178467,0.5674850856885314,0.4451856310479343,0.4504631133750081,0.012546219324576668,0.5674850856885314,0.0022568050444533583,0.5452595765774066,0.43529812601896434,0.43843413774783796,0.014998130729565254,0.5452595765774066,0.005401091198795117,0.20577438175678253,0.15307468175888062,0.09249898791313171,0.1727590411901474,0.18088068068027496,0.07258175313472748,0.22591395676136017,0.49299129843711853,0.04230252280831337,0.2151709944009781,0.34951311349868774,0.0364648774266243
3,0.0001,1.2900450993329287,0.45129450970606955,1.3671030374673696,0.3525640938943693,0.514835234377482,29.051055192947388,0.515840488485992,0.4166627791710198,0.419658865313977,0.017085576939280145,0.515840488485992,0.008636419675895013,0.4948709487915039,0.5046458904559795,0.40481722584137547,0.018217652720900684,0.4948709487915039,0.009018231699099908,0.25663602352142334,0.18145309388637543,0.11367546766996384,0.20438902080059052,0.21479324996471405,0.08785010874271393,0.2504999339580536,0.5958779454231262,0.053930044174194336,0.23279914259910583,0.3986494243144989,0.04274309054017067
4,0.0001,1.2552724964916706,0.46156095072749165,1.3554633378982544,0.33736920598664644,0.4982177589753885,30.422565937042236,0.4693868225440383,0.4026675783097744,0.387281337287277,0.019814590748865157,0.4693868225440383,0.026254173350025667,0.456853043116056,0.5161416072111863,0.3747814004237835,0.021933619248179288,0.456853043116056,0.020645600109576032,0.3019699156284332,0.2054300606250763,0.13185428082942963,0.2295009046792984,0.2375786006450653,0.1032511293888092,0.2736709415912628,0.6541407108306885,0.06401191651821136,0.24895620346069336,0.43253570795059204,0.05030272156000137
5,0.0001,1.2258211486041546,0.4691887720977136,1.2539814435518706,0.40358367174207094,0.5699716878990467,29.385631799697876,0.42878689523786306,0.3908330393023789,0.35528330225497484,0.02276435072417371,0.42878689523786306,0.04131299444998149,0.44961657890906703,0.4222180403195895,0.3651067623725304,0.02792748361825943,0.44961657890906703,0.11731685560483199,0.3397271931171417,0.22369632124900818,0.14739170670509338,0.2515251040458679,0.2567223012447357,0.11699079722166061,0.3000381290912628,0.7103992700576782,0.07336202263832092,0.2673923671245575,0.47674301266670227,0.05789545178413391
6,0.0001,1.188042875379324,0.49251536033077603,1.2274209902836726,0.42926038733856725,0.5898808020633125,29.698687314987183,0.392571191303432,0.375928420573473,0.3248314126394689,0.024282285594381392,0.392571191303432,0.060755037498893216,0.4147319697416746,0.41698593818224394,0.3391857092197125,0.02775920996299157,0.4147319697416746,0.13541753011254165,0.3736237585544586,0.23825697600841522,0.16208037734031677,0.27094122767448425,0.27411723136901855,0.12978972494602203,0.3144627809524536,0.7554485201835632,0.08184155076742172,0.27487310767173767,0.4964952766895294,0.060220398008823395
7,0.0001,1.1652860473841429,0.5095428987776836,1.2349774580735426,0.44257370266162077,0.6033578402083425,29.374786615371704,0.36183532793074846,0.36981732165440917,0.296986389439553,0.0265063161496073,0.36183532793074846,0.09003358686277352,0.39698344973417427,0.4446782336785243,0.32606024742126466,0.03235324240074708,0.39698344973417427,0.19210184859470106,0.4025493562221527,0.25334587693214417,0.1752002090215683,0.2897893786430359,0.2884969115257263,0.1407497376203537,0.33699336647987366,0.7941688299179077,0.0911853164434433,0.28217512369155884,0.5379542112350464,0.06754962354898453
8,0.0001,1.1465964373201132,0.5135541952620459,1.1814163538125846,0.40768792956719296,0.5688162700876283,28.26303768157959,0.33505791798233986,0.36333775240927935,0.273495617788285,0.029049173404928297,0.33505791798233986,0.11874345355317928,0.3686428427696228,0.37588172142322246,0.2981292119392982,0.0349330138701659,0.3686428427696228,0.1936570330737875,0.43308699131011963,0.26863476634025574,0.18802709877490997,0.3057510554790497,0.30268394947052,0.14989325404167175,0.3441246449947357,0.8715628981590271,0.09833160042762756,0.28885549306869507,0.6097780466079712,0.07507696002721786
9,0.0001,1.1277880147099495,0.5236727517267764,1.192627114516038,0.4632698729929509,0.625036154048889,29.348668336868286,0.3149464507587254,0.36087168799713254,0.2523414858151227,0.03342620833427645,0.3149464507587254,0.13328802493197145,0.39144794207352857,0.4147576222052941,0.30551897837565495,0.042662668686646685,0.39144794207352857,0.20053751004429965,0.45695725083351135,0.28712883591651917,0.1994711011648178,0.3213583528995514,0.31635546684265137,0.15777114033699036,0.3638207018375397,0.9141214489936829,0.10869180411100388,0.2885485291481018,0.6278335452079773,0.07972557097673416
10,0.0001,1.1065950281918049,0.5260760307150066,1.140216379899245,0.46792372214870576,0.6252837092808834,29.59109354019165,0.2956862722057849,0.3537504211999476,0.23470828984864056,0.037928693694993854,0.2956862722057849,0.16543408267898485,0.345021862250108,0.3584345863415645,0.2790867026035602,0.04113276371589074,0.345021862250108,0.23711651370215875,0.4760400652885437,0.3082907795906067,0.21072931587696075,0.3360899090766907,0.3409680426120758,0.16526509821414948,0.3738974332809448,0.9544629454612732,0.11903508007526398,0.2906394302845001,0.6587581634521484,0.08475151658058167
