epoch,lr,loss,iou,val_loss,val_iou,val_dice,epoch_sec
106,0.0001,0.19007193110883236,0.8967715914911848,0.3572224631454005,0.7762580235952538,0.8720827166072437,10.981653690338135
107,0.0001,0.1792651852592826,0.905539060031536,0.2905104702169245,0.8207079866765579,0.8995032272905542,12.410613775253296
108,0.0001,0.18088851030915976,0.9037006298782009,0.296624021096663,0.8154959101125132,0.8965768281526617,17.90882134437561
109,0.0001,0.1860175570473075,0.8985755566622192,0.3303049152547663,0.791088599978143,0.8807377691249877,29.79232907295227
110,0.0001,0.17739082500338554,0.9076393788446248,0.3053322018999042,0.8114449777127928,0.8935018444913099,32.017303228378296
111,0.0001,0.18194359354674816,0.9026875271715813,0.3338540955023332,0.7900699226775606,0.8799380522845132,28.877467393875122
112,0.0001,0.1986302761361003,0.8906242796412723,0.33766341390031757,0.787152726212815,0.8791482672379561,29.40488076210022
113,0.0001,0.1840286599472165,0.8973495788362122,0.312612797274734,0.8025212878910539,0.8886766637738999,27.391735792160034
114,0.0001,0.17955041583627462,0.9023779018172691,0.3144094980124271,0.8022112590167682,0.8887309658923059,27.916987419128418
115,0.0001,0.17428802512586117,0.9063498501523743,0.2931289727037603,0.8179407299591819,0.8983818596715369,31.374123096466064
116,0.0001,0.17176705226302147,0.9068014795325936,0.28592136231335724,0.8211144373004893,0.9001953887494671,28.394612550735474
117,0.0001,0.1717297863215208,0.906595181688936,0.2918298569592563,0.8148213370503714,0.8965867560454504,28.492061376571655
118,0.0001,0.17029286734759808,0.9076686366200302,0.2947913950139826,0.8136856553147714,0.8954459812256153,32.59466242790222
119,0.0001,0.1632970618084073,0.9136583192016786,0.2782189900224859,0.8275426610641912,0.9040588531831585,28.026918411254883
120,0.0001,0.17064747214317322,0.9065309628286952,0.28474813157861883,0.8220573607799954,0.9007287950353858,29.675835847854614
121,0.0001,0.17152003571391106,0.9054281703901883,0.3025490984772191,0.8106891625459507,0.8936897259595192,28.114798069000244
122,0.0001,0.171401584520936,0.906152939763476,0.2843296311118386,0.8197323691058057,0.8995061568319631,29.887551307678223
123,0.0001,0.1792864864692092,0.8999031238697299,0.3026069800059001,0.807936941537962,0.8920996326493081,29.69248914718628
124,0.0001,0.17539820075035095,0.9015316697746592,0.3416122143918818,0.784345953576646,0.877672010915445,31.416712760925293
125,0.0001,0.17684597056359053,0.8979713401665576,0.32186191551613086,0.7953551392670797,0.8845042612924839,27.200056314468384
126,0.0001,0.172540376894176,0.9027527905785544,0.3063352812420238,0.7994086773238386,0.8873042250673246,28.290936708450317
127,0.0001,0.16389123909175396,0.9106705782896569,0.2843262697711135,0.8213828446559198,0.900422938289151,27.719151258468628
128,0.0001,0.1664609033614397,0.9068998451648752,0.269537242976102,0.8309646933919786,0.9061653993027651,29.81430745124817
129,0.0001,0.160930335521698,0.9111538532600579,0.2698603200189995,0.829861344370457,0.9053412967578859,28.38401746749878
130,0.0001,0.16470090858638287,0.909351988107772,0.26264985583045264,0.8340314265611238,0.9081340082335463,29.784794807434082
131,0.0001,0.16140456590801477,0.9092477721640344,0.28086147525093774,0.8215730937071376,0.9006244399316462,31.095665216445923
132,0.0001,0.15467743761837482,0.9147029973428964,0.2669270165038831,0.8330568558467026,0.9071727938891421,28.799511671066284
133,0.0001,0.1591920917853713,0.9090331153780536,0.29392964189702814,0.8111596648870708,0.8933376998556629,29.67945384979248
134,0.0001,0.16925120167434216,0.9009624793702414,0.2757718689513929,0.8269176960670577,0.9035263996956241,27.513663291931152
135,0.0001,0.1533765196800232,0.9136708945318035,0.2728780544165409,0.8294558984151555,0.9050910111471463,28.40009880065918
136,0.0001,0.15608451701700687,0.9124653572822605,0.2742856072657036,0.8274873257450054,0.9036935190994692,30.082916975021362
137,0.0001,0.15262384060770273,0.9135168506613918,0.28595062096913654,0.8168906783764214,0.897531684366996,28.69641876220703
138,0.0001,0.15802423562854528,0.9097264236791849,0.27845995715170196,0.8232119035507376,0.901444033822791,29.00989031791687
139,0.0001,0.1549401767551899,0.9112959619330763,0.2700011676008051,0.8303076396388391,0.9059996974303801,29.800375938415527
140,0.0001,0.16328302305191755,0.9048701940557048,0.30363128582636517,0.8040065793175414,0.889531088312251,28.705522060394287
141,0.0001,0.172721060924232,0.8971336579415033,0.29151808854305383,0.8137057077557985,0.8956522144271687,32.49896788597107
142,0.0001,0.15385188814252615,0.9105809781919791,0.26413525957049744,0.8326030107443513,0.9072205851685367,29.212063312530518
143,0.0001,0.15124912932515144,0.9147942958611773,0.274677959355441,0.8250779994794781,0.9022118981151963,28.987292051315308
144,0.0001,0.1594283883459866,0.9047079007732105,0.273109930934328,0.8256672749102572,0.9028315750038889,28.61078190803528
145,0.0001,0.1460812301374972,0.916199642828827,0.2791052587104566,0.8199446840011179,0.899638692532458,30.802181243896484
146,0.0001,0.14641213789582253,0.9158622671414687,0.26029432903636585,0.8341054653255203,0.9080495012885452,29.49317479133606
147,0.0001,0.14866683259606361,0.9140687477796764,0.28235648798220087,0.8189083270163164,0.898828887644834,30.41247057914734
148,0.0001,0.14521771017462015,0.9166815386698669,0.27276099811900745,0.8267165172090393,0.9036516104329563,28.27880859375
149,0.0001,0.151122422888875,0.9107495313324689,0.2886318022554571,0.8148199445588155,0.8965873168402836,29.102917194366455
150,0.0001,0.15130388736724854,0.9118492112891973,0.2678635987368497,0.8262224699210302,0.9032504035877242,29.19281840324402
151,0.0001,0.1479530744254589,0.9119570929359716,0.28580737655813043,0.8189437555820187,0.8982931640915096,27.69182825088501
152,0.0001,0.1512580788694322,0.9122183166516993,0.29018214074048126,0.816436995303456,0.8966210088583427,25.792454481124878
153,0.0001,0.14986623357981443,0.912647879194184,0.2568956902532866,0.8375494125623307,0.9102947547432622,27.294172763824463
154,0.0001,0.1427420238032937,0.9165996107568455,0.26969212835485284,0.8265413043336036,0.9033757986340452,26.084268808364868
155,0.0001,0.13981929700821638,0.9201104178517696,0.2679651307337212,0.8316521051361493,0.9063923430571412,29.588478803634644
156,0.0001,0.14493235433474183,0.9148941481411004,0.2689657843474186,0.8272338552945107,0.9036158042366577,26.882588148117065
157,0.0001,0.14335770439356565,0.9166911871591704,0.2691860018354474,0.8291159521693643,0.9047344469469717,27.29456353187561
158,0.0001,0.13765268865972757,0.9191745852877672,0.26127536007852264,0.8307438475261547,0.9055232953377271,27.212618350982666
159,0.0001,0.1419365922920406,0.9172575861601251,0.27848099036650226,0.8257566357096988,0.9027271304020321,27.38532328605652
160,0.0001,0.14044840540736914,0.9184000045087116,0.2651327234325987,0.8298039899135906,0.9051911686992477,28.199284553527832
161,0.0001,0.1483612242154777,0.9115581805222225,0.2829608339251894,0.8206348575957442,0.9002730676709649,28.084172248840332
162,0.0001,0.144655745010823,0.9135093735440782,0.28069193616057886,0.8165932297859287,0.8974869890868942,30.988492965698242
163,0.0001,0.1587823606096208,0.9016937443402642,0.31962959332899615,0.7996003712987019,0.8856588541417258,29.77279829978943
164,0.0001,0.15073963161557913,0.909311980051272,0.30141829360615124,0.806742132511641,0.8911845734482625,31.49035620689392
165,0.0001,0.15844656340777874,0.9007621723097803,0.26278447382377856,0.8274595471055747,0.9038299577762308,30.17521095275879
166,0.0001,0.1440022699534893,0.9134274790210704,0.25461260838942096,0.8374219810041793,0.9103241698981032,30.39885425567627
167,0.0001,0.136039306409657,0.9190099567288098,0.2616255229169672,0.8328651479930872,0.907139380705667,29.5027813911438
168,0.0001,0.1339634987525642,0.9193664473919767,0.2517833836150892,0.8378710885310424,0.9101174632211393,32.20928716659546
169,0.0001,0.14078118046745658,0.9152076834567296,0.29385991891225177,0.8119191567394024,0.8939853004137891,33.47043037414551
170,0.0001,0.13236273266375065,0.9219300455691766,0.28143278215870715,0.8169444081701992,0.8980513597496372,32.2127685546875
171,0.0001,0.14126924751326442,0.914772648714935,0.2629507075656544,0.8270223663167738,0.9041256498419252,30.922568798065186
172,0.0001,0.13209330942481756,0.9220707072987865,0.2596982428521821,0.8316114015939101,0.9066727621397117,31.02836513519287
173,0.0001,0.14403409836813807,0.9110544596857459,0.2661615321130464,0.8302227726482628,0.9058941589438031,30.5068039894104
174,0.0001,0.1360295838676393,0.9182597613394263,0.26405906677246094,0.8319006408931655,0.9071847110287886,29.194324493408203
175,0.0001,0.13105486519634724,0.9216845109418709,0.2548626823858781,0.8378134723163625,0.9104758238272636,31.080036640167236
176,0.0001,0.13072803150862455,0.9216305184148357,0.24355475649689184,0.8432566016268747,0.9138013750468755,29.720852613449097
177,0.0001,0.13663560897111893,0.91844041581678,0.24777901895118482,0.8423708749972095,0.9131832993467991,30.5002498626709
178,0.0001,0.1335692461580038,0.9192895068582319,0.263227560303428,0.8290949821138819,0.9051354964836782,26.583537578582764
179,0.0001,0.1344563621096313,0.9199695412115726,0.24572324572187482,0.8410419508168122,0.9124492630684934,28.568886041641235
180,0.0001,0.12687982991337776,0.9243520279914992,0.2595743103460832,0.8320715040069456,0.9069777785859005,35.59894394874573
181,0.0001,0.12452879454940557,0.9265242613974202,0.2583974256659999,0.8335336114140212,0.9079841724181897,22.10599708557129
182,0.0001,0.12597723165526986,0.9243836440969068,0.2532494646130186,0.8367267582407555,0.9095833614404671,16.154227018356323
183,0.0001,0.13046188093721867,0.9221088259182572,0.2710358807534883,0.8241443621152096,0.9020999622490523,17.07611083984375
184,0.0001,0.12557730078697205,0.9242276517550815,0.27414932214852533,0.8238442023470359,0.9019702054530921,16.556768655776978
185,0.0001,0.11973391426727176,0.9287334860308283,0.2559278968608741,0.8345313380843837,0.9085189875263194,17.27936887741089
186,0.0001,0.1254389826208353,0.9244011878867678,0.2586385968959693,0.8361180150680583,0.9093518064473686,16.720282077789307
187,0.0001,0.12269120896235108,0.9263533008035041,0.26287510178305884,0.832585601332697,0.9075163443525643,17.57409977912903
188,0.0001,0.12479018699377775,0.9238843712436395,0.2512631831747113,0.8389139364390692,0.9113047424783864,17.370307445526123
189,0.0001,0.12661029631271958,0.9223419697289108,0.26073056278806744,0.8336274345581157,0.9081472529231144,16.9970440864563
190,0.0001,0.128490696195513,0.9224924628345934,0.2637165875145883,0.8354468445353107,0.9090811749370687,17.397772550582886
191,0.0001,0.12646811548620462,0.9241343793492323,0.2611961545366229,0.8333113359631313,0.9075978769542207,18.1543607711792
192,0.0001,0.12045719660818577,0.9268938428570539,0.24723469307928375,0.8418772528944972,0.9129119769130978,19.2825026512146
193,0.0001,0.11720895674079657,0.9289011902639012,0.24523310950308136,0.8434164127414518,0.9137107881898773,17.4535129070282
194,0.0001,0.1205661571584642,0.9265740267004234,0.26146981752280035,0.8338470588685671,0.9077907203653334,20.21065592765808
195,0.0001,0.11783718643710017,0.9284760418147893,0.25770438078678015,0.8356789647919499,0.9089836098893047,18.229360342025757
196,0.0001,0.1177830109372735,0.9283142520205497,0.2519945267475013,0.8367935094431789,0.9097013952569727,19.98530888557434
197,0.0001,0.11881692800670862,0.9283353620065715,0.26211507031411835,0.8361245004318894,0.9095276509887257,18.791234970092773
198,0.0001,0.1269218293018639,0.9218358105767747,0.27329273296125006,0.8258410004227067,0.9027417251595345,20.68590021133423
199,0.0001,0.1146375541575253,0.929738088940699,0.25816208666021173,0.8349681121502923,0.9085729496829401,19.168104887008667
200,0.0001,0.11656773276627064,0.9284717930274329,0.25370123892119434,0.8372265479015353,0.9098586463474319,19.584805011749268
201,0.0001,0.12218878185376525,0.9252083784199274,0.2509043740503716,0.8414042889729842,0.9123358660642236,20.37733221054077
202,0.0001,0.11839657602831721,0.9276294605392976,0.2630627209489996,0.8317903201975052,0.9067248550780985,20.281486988067627
203,0.0001,0.11600415036082268,0.929141277102431,0.25328333991946594,0.8379201876100311,0.9103538382765389,20.256641149520874
204,0.0001,0.11753496341407299,0.9273625249232728,0.25391442667354236,0.8370070988827383,0.9099694383992121,18.712697744369507
205,0.0001,0.11658065114170313,0.9288329831256111,0.24791065309986923,0.841161986456842,0.912511036986769,16.57454562187195
206,0.0001,0.11738181300461292,0.9273876368619236,0.24991936936522974,0.8403814633750988,0.9119246001165936,18.080530881881714
207,0.0001,0.11217153910547495,0.9316647510784435,0.258305139613874,0.8337906848081903,0.9078995872802823,17.902352809906006
208,0.0001,0.11312335869297385,0.9306597784173704,0.2524926120584661,0.8377445579598946,0.910230763476453,17.89497447013855
209,0.0001,0.11490452336147428,0.9295256115413395,0.25313319040067267,0.8371690322298508,0.910079920783049,17.774799585342407
210,0.0001,0.11022827168926597,0.9332867729769141,0.25918437856616394,0.8362001265805921,0.9093553338317754,18.486554622650146
211,0.0001,0.11180920340120792,0.9309523610478081,0.27155110330292676,0.8277413037839627,0.9039064009014789,17.06326127052307
212,0.0001,0.12183555727824569,0.9235651390764575,0.28281744682427606,0.8179839150649862,0.8979093527854615,17.20325756072998
213,0.0001,0.11536613153293729,0.9282591393476518,0.2551736867789066,0.8357547611694326,0.9092187200112224,16.761831760406494
214,0.0001,0.10894682118669152,0.9327602269061989,0.2522637807961666,0.8382072513098797,0.9106596588685397,18.083660364151
215,0.0001,0.11232784856110811,0.9297883204435173,0.24992789644183536,0.8405522984058664,0.9118775679679845,17.625157356262207
216,0.0001,0.11199682019650936,0.9306741629073414,0.2492232286568844,0.8414624737454564,0.9126596690593289,17.366016149520874
217,0.0001,0.1103234812617302,0.931091816763144,0.25863948012843274,0.8342151559103319,0.9081299041416192,17.975934982299805
218,0.0001,0.11508112540468574,0.9274424947901593,0.25574918768622656,0.8363748196713037,0.9095640183315693,17.68255877494812
219,0.0001,0.1130908327177167,0.9292006442853519,0.2425621964714744,0.8440476243737294,0.9141011945367079,17.353989839553833
220,0.0001,0.11824215669184923,0.9259859349796468,0.248232491088636,0.8426197874069382,0.913451485580949,16.983787298202515
221,0.0001,0.11456120479851961,0.9283959837413704,0.2651062932881442,0.829404531307876,0.9050170396501966,18.7898108959198
222,0.0001,0.11353657813742757,0.9293556001345953,0.24712734872644598,0.8414750789965584,0.912676077822156,18.628992557525635
223,0.0001,0.11027229158207774,0.9306236784076012,0.2599042834657611,0.8336367350984342,0.9078228646944507,19.152005672454834
224,0.0001,0.10751593997702003,0.9322673927557646,0.25384764418457495,0.8383682383920781,0.9108069028905438,17.678075551986694
225,0.0001,0.10797477141022682,0.9319355603787224,0.25717513489000726,0.8347972937521728,0.9084321481300246,18.05995488166809
226,0.0001,0.10526059288531542,0.9345297989492712,0.26040016159866797,0.8321503876034602,0.9066872511357552,17.850528717041016
227,0.0001,0.11071289610117674,0.9309080831037607,0.2599868449297818,0.833036713136739,0.9075838952005074,18.377906560897827
228,0.0001,0.10768363066017628,0.9318343363840625,0.2546870130481142,0.837688893834806,0.9102709126913529,17.975475788116455
229,0.0001,0.11103730043396354,0.9303898574726444,0.25133825974030927,0.8394937324347346,0.9115501308219723,18.829655170440674
230,0.0001,0.10948620084673166,0.9311731404506962,0.24769397576649985,0.8424651822445355,0.9132591070073136,18.191068172454834
231,0.0001,0.11335778562352061,0.9290884777207538,0.24489875273271042,0.8431537631728695,0.9135230519045925,18.910977840423584
232,0.0001,0.11227717716246843,0.9296038203175362,0.24635648546796857,0.8422877861787422,0.9128667014405449,17.676074504852295
