epoch,lr,loss,iou,val_loss,val_iou,val_dice,epoch_sec,train_ctrl,train_foc,train_ma_mean,train_rho_std,train_ctrl_bce,train_cell_iou,val_ctrl,val_foc,val_ma_mean,val_rho_std,val_ctrl_bce,val_cell_iou,norm_route1_wc,norm_route1_wa,norm_route1_beta,norm_route2_wc,norm_route2_wa,norm_route2_beta,norm_route3_wc,norm_route3_wa,norm_route3_beta,norm_route4_wc,norm_route4_wa,norm_route4_beta
0,0.0001,1.4226877808570861,0.3270722153467615,1.3804198789596558,0.16027925098284698,0.27037211014398427,328.5660967826843,0.6588555020093918,0.5530480572581291,0.4893380555510521,0.006047133692045463,0.6588555020093918,0.06175011564511806,0.6119633269309998,0.46524102091789243,0.46714956760406495,0.008339141085743905,0.6119633269309998,0.01322182736825198,0.10784508287906647,0.09059584885835648,0.051876287907361984,0.11430929601192474,0.11482291668653488,0.03879394382238388,0.18025846779346466,0.21062038838863373,0.030043819919228554,0.1786014437675476,0.1930440217256546,0.0295396875590086
1,0.0001,1.2828900551795959,0.41976085327357465,1.277172522544861,0.4117335241956319,0.5779365564725605,215.49536991119385,0.5780459886789322,0.48482775807380674,0.44327664583921433,0.014383441936224699,0.5780459886789322,0.26216342970728873,0.5306066429615021,0.47011370658874513,0.4066334795951843,0.012733786813914776,0.5306066429615021,0.23337259590625764,0.1810864806175232,0.145171120762825,0.09120559692382812,0.16868823766708374,0.19281511008739471,0.059876859188079834,0.3047294616699219,0.40021011233329773,0.06772813946008682,0.2536148726940155,0.3019481897354126,0.05400478094816208
2,0.0001,1.2014491403102874,0.4760940245435268,1.2091478967666627,0.4410099516508804,0.6044054697269821,361.09233474731445,0.5091182014346123,0.4494010603427887,0.391310350894928,0.013835545619949699,0.5091182014346123,0.30137651666998866,0.4921183967590332,0.46089757442474366,0.38050495147705077,0.013374559059739112,0.4921183967590332,0.2920602613687515,0.2491386979818344,0.18874260783195496,0.12793588638305664,0.2130143791437149,0.25091326236724854,0.0818723738193512,0.3615945279598236,0.5656782984733582,0.09541533142328262,0.31124797463417053,0.40995651483535767,0.07332734018564224
3,0.0001,1.1494015336036683,0.5002134073919002,1.1719084072113037,0.4315024625018344,0.5941906469876949,132.3522288799286,0.4535312336683273,0.4335683059692383,0.348579038977623,0.01921636164188385,0.4535312336683273,0.30895223990082743,0.4284691548347473,0.40894059419631956,0.3193940567970276,0.014753448367118836,0.4284691548347473,0.17288505256175996,0.305795282125473,0.22360891103744507,0.15983563661575317,0.25203409790992737,0.29733601212501526,0.1020515039563179,0.40444710850715637,0.686768651008606,0.11690260469913483,0.36349689960479736,0.5052574872970581,0.09556856006383896
4,0.0001,1.0951952397823335,0.5414731177623203,1.096555471420288,0.5114105201978344,0.6688660827956635,50.09452271461487,0.4119714158773422,0.40952396601438523,0.31272048503160477,0.023298179861158133,0.4119714158773422,0.3050631342828274,0.3889679765701294,0.4066244208812714,0.28319048523902896,0.024965128228068352,0.3889679765701294,0.2174070730805397,0.35866448283195496,0.25233250856399536,0.18975281715393066,0.2923372983932495,0.33423641324043274,0.1220930889248848,0.44189101457595825,0.7876543998718262,0.13380461931228638,0.40960705280303955,0.615229070186615,0.11198397725820541
5,0.0001,1.0596609097719192,0.5521835637336833,1.0889342069625854,0.4881276770791182,0.648109956230349,138.84949564933777,0.3785420140624046,0.40210944414138794,0.2831901121139526,0.030954347234219314,0.3785420140624046,0.3092640585452318,0.39297939419746397,0.38963508248329165,0.2964537239074707,0.028136649951338768,0.39297939419746397,0.3176278483867645,0.40526342391967773,0.27595242857933044,0.21739289164543152,0.33267584443092346,0.3690849244594574,0.13962149620056152,0.4837489724159241,0.8647933006286621,0.15289093554019928,0.4454588294029236,0.7160494923591614,0.13247455656528473
6,0.0001,1.0285931652784348,0.5714101745482352,1.044021565914154,0.4996853574305608,0.6555093834618667,94.08217549324036,0.35355501651763915,0.3922187262773514,0.25815150156617167,0.036658707428723576,0.35355501651763915,0.30621415011584757,0.3513059592247009,0.36878843903541564,0.22788172364234924,0.03141845688223839,0.3513059592247009,0.09260669283568859,0.4480765163898468,0.304747074842453,0.24401859939098358,0.3762853443622589,0.4076385498046875,0.15477511286735535,0.5456863641738892,0.9473788142204285,0.1727905571460724,0.4804421067237854,0.8358216285705566,0.14903436601161957
7,0.0001,0.9928178799152374,0.5889967282224894,1.0893437886238098,0.43696938530865814,0.5962384975559895,50.09263563156128,0.33427359133958817,0.3822073668241501,0.23647594437003136,0.04119804665446281,0.33427359133958817,0.3132997778058052,0.3487911891937256,0.40415563106536867,0.24790804326534271,0.03285556346178055,0.3487911891937256,0.2368314066529274,0.4852309823036194,0.3246685862541199,0.2705654501914978,0.40478140115737915,0.4357796907424927,0.16854432225227356,0.5875124335289001,1.024556040763855,0.18978933990001678,0.49611347913742065,0.9013115763664246,0.16599173843860626
8,0.0001,0.9639475828409195,0.5907997926556711,0.9383518648147583,0.5912791935817713,0.7346009637139665,50.08837151527405,0.3210564050078392,0.36178566664457323,0.22002533882856368,0.04614957373589277,0.3210564050078392,0.3139295043051243,0.3120436108112335,0.3072357779741287,0.18815382957458496,0.04235569730401039,0.3120436108112335,0.17728022158145904,0.5191371440887451,0.3391271233558655,0.2957586944103241,0.4389917552471161,0.4488229751586914,0.18195807933807373,0.6134968400001526,1.0918183326721191,0.2013808935880661,0.526468813419342,1.0038018226623535,0.18044155836105347
9,0.0001,0.9249943560361862,0.6066099356867497,0.9445467638969421,0.5689920596855376,0.7174712016503355,55.633991718292236,0.310577200204134,0.3376982378959656,0.2070163145661354,0.051486648991703986,0.310577200204134,0.31215552538633345,0.30785354614257815,0.33045487880706786,0.19751994848251342,0.04577200323343277,0.30785354614257815,0.28024824321269987,0.5534199476242065,0.3599900007247925,0.3198532164096832,0.4733220636844635,0.4826172888278961,0.19509662687778473,0.6748443841934204,1.210326910018921,0.2184964120388031,0.5373059511184692,1.0883344411849976,0.1964435577392578
