epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,0.0001,0.9826495069265365,0.31773761062364786,0.9369150090217591,0.3703657506288451,0.5366065345666995
1,0.0001,0.8909906840324402,0.4145033047344795,0.8743738722801209,0.41039228189539523,0.5792419051359452
2,0.0001,0.8446923387050629,0.4618463445489598,0.8684762859344483,0.4319633495920837,0.5992535195768605
3,0.0001,0.8160640370845794,0.489470131498156,0.8261527991294861,0.4721432793619394,0.6368649380933615
4,0.0001,0.7819418644905091,0.5214213021827799,0.8019663619995118,0.4414447982753776,0.6080977616201995
5,0.0001,0.7573163914680481,0.543644752320378,0.7758997344970703,0.512386765052074,0.6741366187564151
6,0.0001,0.7299971216917038,0.5606596443510032,0.7466896986961364,0.5283590619762178,0.686520411836553
7,0.0001,0.707751476764679,0.5666518059340967,0.7240596508979797,0.5819733783506708,0.7321084645713153
8,0.0001,0.6843770217895507,0.5829651398120506,0.7132899451255799,0.5010011749275178,0.6591365099668969
9,0.0001,0.6673156827688217,0.5843893447205518,0.7044631290435791,0.5504922850810652,0.7072354249304361
10,0.0001,0.6428804883360862,0.6029919733013078,0.6648467636108398,0.591389112845666,0.7399898453243362
11,0.0001,0.6214021477103233,0.6088530760949332,0.6357160902023316,0.5732070511855916,0.7253851242449065
12,0.0001,0.608748707473278,0.6096627755397259,0.6140107846260071,0.5766988044291833,0.7280292580891586
13,0.0001,0.5830154103040696,0.625366430133457,0.5725570464134216,0.6235518876408337,0.7663124680589687
14,0.0001,0.568095960021019,0.6235669949711805,0.5602254617214203,0.6267392419728628,0.7669149173657829
15,0.0001,0.5465020737051964,0.641500940844856,0.5716709733009339,0.5914030615512721,0.7398767422969259
16,0.0001,0.5293770155310631,0.6470965677898435,0.5265389394760132,0.6401208666705375,0.7778927662674485
17,0.0001,0.5097974276542664,0.6558180409179915,0.5235941445827484,0.6276315321403113,0.7684757752111131
18,0.0001,0.49800833463668825,0.656401409372383,0.5238728928565979,0.6240665135518517,0.7657845010447426
19,0.0001,0.486176475584507,0.6565720298515544,0.5223282420635224,0.5982054164608077,0.7427417980917663
20,0.0001,0.4741338631510735,0.6552749712473844,0.4683848798274994,0.6545857987961905,0.789039234112038
21,0.0001,0.4616460806131363,0.6556392529607635,0.5037946450710297,0.6150581806035915,0.7566570792004725
22,0.0001,0.44553436249494555,0.6725416077136002,0.4563551425933838,0.6674628255559532,0.7963765515274345
23,0.0001,0.4232091784477234,0.681551904749588,0.42292126059532165,0.6723261466020428,0.8012374868390515
24,0.0001,0.42263961911201475,0.6768760834495137,0.4416683113574982,0.6487557836594613,0.7844562743441547
25,0.0001,0.4115902842581272,0.68091654535664,0.41500081300735475,0.6552743749882104,0.7895027068853825
26,0.0001,0.39160818591713903,0.6985609576090485,0.39822625160217284,0.6820388175356206,0.8082750315194136
27,0.0001,0.39026465371251107,0.6946169961852244,0.3646810346841812,0.704771554702566,0.824403090149864
28,0.0001,0.37522250711917876,0.7021331601321615,0.4347526216506958,0.6411846714785068,0.7785270626112957
29,0.0001,0.36492213562130926,0.7039417234422638,0.42237445116043093,0.6306420390278786,0.770487504159231
30,0.0001,0.35379089444875716,0.7051592301826359,0.38815157175064086,0.670514363052787,0.7985695282768546
31,0.0001,0.35410858154296876,0.7061082156456122,0.3814873969554901,0.6582194489566687,0.7907460556764278
32,0.0001,0.3480429896712303,0.6978532593855862,0.36642690300941466,0.6810573483091271,0.8053352969819517
33,0.0001,0.3196639008820057,0.7276601343023968,0.3514946186542511,0.6944245920393552,0.816652576084463
34,0.0001,0.3289369441568851,0.7139272095668487,0.42109461188316344,0.63049321300903,0.7695405057318628
35,0.0001,0.32457115828990935,0.7158297185862109,0.32408343493938446,0.7159635444810266,0.8316205312630628
36,0.0001,0.31268657475709916,0.7300427113961241,0.338485432267189,0.6889190689300574,0.8119270048795447
37,0.0001,0.30834327280521395,0.7355494064695373,0.32944839358329775,0.6989420040120217,0.8208183977991739
38,0.0001,0.3009160315990448,0.7279281334085331,0.3201792258024216,0.6997150178540167,0.8201679966390378
39,0.0001,0.3022229051589966,0.7228165657880747,0.3136196476221085,0.705173405423292,0.8248263465236915
40,0.0001,0.28737913973629475,0.7331897819659251,0.3268899130821228,0.6976636321364973,0.8186441502411281
41,0.0001,0.28073214620351794,0.74393965509095,0.329560814499855,0.6938432996707787,0.8154984742769446
42,0.0001,0.2724647343158722,0.7483612772901513,0.3173121500015259,0.7002332117510417,0.8210803320082846
43,0.0001,0.28781038731336595,0.7360198637727813,0.3275172221660614,0.6825400651333706,0.8069921519397623
44,0.0001,0.27397868953645227,0.7477849593325717,0.31387077808380126,0.6988583736711537,0.8202067875078302
45,0.0001,0.2818583609163761,0.7305755777197009,0.3087282061576843,0.7047479832525628,0.8224157601863777
46,0.0001,0.26541887238621714,0.7526171725342844,0.29199508130550383,0.7203255502816325,0.8347853335670579
47,0.0001,0.26461834125220773,0.7499333571023088,0.293838375210762,0.7171866639571362,0.8323302833408518
48,0.0001,0.25957165978848934,0.7533452358889423,0.31358378171920775,0.6866951530515307,0.8116870400141433
49,0.0001,0.25447797261178495,0.7608166873843255,0.30546670794487,0.7051137665370278,0.8234045986585601
50,0.0001,0.24376018181443215,0.76659830113778,0.3347063183784485,0.6801698191765216,0.8055635711800805
51,0.0001,0.24993444092571734,0.7583191749172965,0.28552214086055755,0.7174423642211761,0.8324899405801921
52,0.0001,0.2461816330999136,0.757970783556681,0.30107302486896514,0.7030464641798361,0.8230250630179955
