epoch,lr,loss,iou,val_loss,val_iou,val_dice,epoch_sec,train_ctrl,train_foc,train_ma_mean,train_rho_std,train_ctrl_bce,train_cell_iou,val_ctrl,val_foc,val_ma_mean,val_rho_std,val_ctrl_bce,val_cell_iou,norm_route1_wc,norm_route1_wa,norm_route1_beta,norm_route2_wc,norm_route2_wa,norm_route2_beta,norm_route3_wc,norm_route3_wa,norm_route3_beta,norm_route4_wc,norm_route4_wa,norm_route4_beta
0,0.0001,1.3283904641866684,0.40048486025130403,1.3770921844424624,0.006649286962277392,0.013209158241354234,70.32882785797119,0.6930168196558952,0.6548476628959179,0.5006363000720739,0.00040689027082407847,0.6930168196558952,0.17503848485648632,0.6931919726458463,0.6952971761876886,0.5006393952803179,6.144906034354459e-05,0.6931919726458463,0.0,0.024372247979044914,0.02129620686173439,0.008017134852707386,0.03873205929994583,0.03336288407444954,0.008387262001633644,0.07220370322465897,0.07509194314479828,0.010203918442130089,0.07781612873077393,0.0786263644695282,0.010783513076603413
1,0.0001,1.2000365406274796,0.5756036893219074,1.3321727405894885,0.528882026113511,0.6898145485642415,9.61194396018982,0.6921043284237385,0.583569660782814,0.5049731843173504,0.002090647685690783,0.6921043284237385,0.4660312104970217,0.6931508887897838,0.7019027507666386,0.5034154545177113,0.0009113192120849183,0.6931508887897838,0.5002422603693876,0.04760958254337311,0.04190737009048462,0.018882201984524727,0.06433388590812683,0.05623210221529007,0.0172213576734066,0.10493174195289612,0.11742093414068222,0.015748128294944763,0.10160281509160995,0.10380903631448746,0.014107677154242992
2,0.0001,1.1177944019436836,0.6340237038569715,1.3495540077036077,0.5228148569227734,0.6847456307789527,9.61514949798584,0.6898898370563984,0.5362304747104645,0.5086361095309258,0.004113807081012055,0.6898898370563984,0.5241511855274439,0.6929286032012014,0.7215229670206705,0.504595752918359,0.0022859591990709305,0.6929286032012014,0.5260115455497395,0.06937683373689651,0.0610884428024292,0.03018745593726635,0.08451245725154877,0.07587963342666626,0.02691277675330639,0.1335422545671463,0.16146963834762573,0.02062852866947651,0.11960844695568085,0.12665371596813202,0.017184695228934288
3,0.0001,1.051915131509304,0.673190320848021,1.3552959362665813,0.5077325052166594,0.6716107968672391,10.998637199401855,0.6860256865620613,0.5005259606987238,0.5105634443461895,0.005938101327046752,0.6860256865620613,0.5513952057808638,0.6927230863860159,0.7247914166161509,0.505683366096381,0.004176918163218282,0.6927230863860159,0.5260723422874104,0.08866484463214874,0.07955611497163773,0.0405341312289238,0.10213285684585571,0.09462881088256836,0.03599988669157028,0.15984414517879486,0.20352934300899506,0.025369996204972267,0.13576941192150116,0.15007920563220978,0.020889220759272575
4,0.0001,1.0218043066561222,0.6787883829777432,1.3314256812586929,0.5126591197616596,0.6754917825916887,10.177380800247192,0.6802889108657837,0.4850435610860586,0.5121504403650761,0.008271591243101284,0.6802889108657837,0.5661430638283491,0.6921516837495746,0.7352159673517401,0.5066334478782885,0.005474544779369326,0.6921516837495746,0.5261939989797997,0.10540315508842468,0.09794707596302032,0.04940390959382057,0.11705777794122696,0.11470238864421844,0.04412718862295151,0.18071049451828003,0.2619645297527313,0.028989426791667938,0.15182653069496155,0.17320764064788818,0.023891329765319824
5,0.0001,0.9761549383401871,0.7089103321907545,1.2690066026918816,0.49599460990624605,0.6610415239619242,10.388648748397827,0.6729257218539715,0.4606764540076256,0.5116964019834995,0.010524190496653318,0.6729257218539715,0.5843312665820122,0.6898900487206199,0.6574634512265524,0.5049977555419459,0.0059363660402596,0.6898900487206199,0.5271091650832783,0.120635025203228,0.11347508430480957,0.05739174783229828,0.13200582563877106,0.13238602876663208,0.051815956830978394,0.1987306922674179,0.3064098060131073,0.031773604452610016,0.1666797697544098,0.19672569632530212,0.0273097213357687
6,0.0001,0.9464084878563881,0.7231149652044154,1.1524399555090703,0.5783924441667435,0.7303549917719231,10.472505569458008,0.6648105345666409,0.4447811972349882,0.5084767304360867,0.012162020255345851,0.6648105345666409,0.5846712850034237,0.6833020123568448,0.6090912222862244,0.501229748581395,0.009888503587607182,0.6833020123568448,0.5295195931738074,0.1351635456085205,0.130214661359787,0.06517177820205688,0.14645004272460938,0.15130187571048737,0.059568073600530624,0.21484379470348358,0.36460527777671814,0.03452117741107941,0.1819639503955841,0.22742076218128204,0.03170735388994217
7,0.0001,0.9238652214407921,0.7347421399536633,1.0943995822559704,0.6176532113355047,0.7609271562859081,10.504421949386597,0.6559277437627316,0.4351949132978916,0.5053527224808931,0.013934136950410903,0.6559277437627316,0.5992173068225384,0.6768564708305128,0.5474194956548286,0.4980029048341693,0.012372461824931881,0.6768564708305128,0.5376973784331119,0.14833320677280426,0.14505083858966827,0.07196681946516037,0.16117049753665924,0.16559924185276031,0.06736382097005844,0.22794219851493835,0.4052121043205261,0.03724617511034012,0.19463083148002625,0.2540420591831207,0.03494221344590187
8,0.0001,0.8929257206618786,0.7515394834451082,0.9950490792592367,0.6852845358100038,0.8097413318992467,10.420806407928467,0.6445964127779007,0.421135101467371,0.4998876377940178,0.015139402763452381,0.6445964127779007,0.6178953498601913,0.6702021306211298,0.4991671045621236,0.4943326043360161,0.013513603021926952,0.6702021306211298,0.5448215134216078,0.16109240055084229,0.16026610136032104,0.07862783968448639,0.1735832542181015,0.18246102333068848,0.07467687875032425,0.24080955982208252,0.4479731023311615,0.04057901352643967,0.20815590023994446,0.2779851257801056,0.039735984057188034
9,0.0001,0.8834155388176441,0.7533271258259123,1.101606466553428,0.5978585768866264,0.7442242903925002,10.728734254837036,0.6347944252192974,0.4196576904505491,0.4930388517677784,0.016278443450573832,0.6347944252192974,0.6241754740476608,0.6673393484317895,0.5572918490930037,0.4893720511234168,0.013869157343199759,0.6673393484317895,0.5445469970052893,0.1728411614894867,0.17366181313991547,0.08477398753166199,0.18551406264305115,0.19507996737957,0.08190829306840897,0.25135087966918945,0.49126601219177246,0.04345109313726425,0.22214891016483307,0.2969050109386444,0.04280957579612732
