epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,0.0001,1.093585086862246,0.2288851608622879,1.0896839177022215,2.0158713097436095e-10,4.0317426185793127e-10
1,0.0001,0.9998779545227686,0.37083045002656895,1.0035116574803338,0.28106094146173777,0.43415938272184423
2,0.0001,0.9539368311564128,0.44386084587776337,0.9970636250542813,0.23448616580021953,0.3692518580927078
3,0.0001,0.9307759602864584,0.4720367734974612,0.9423455068322478,0.3359743193861085,0.4966559358818959
4,0.0001,0.912196601430575,0.4854105354884177,0.9467273442471613,0.3536830271545315,0.5174268703926586
5,0.0001,0.897188718120257,0.5037354301882758,0.9257141273529803,0.39596442477012905,0.5615785399952042
6,0.0001,0.8794499466816584,0.5226710031916781,0.8881762711728205,0.4923626831946302,0.6551598912135386
7,0.0001,0.8617776940266292,0.5489370224510812,0.9009245174830077,0.4050975771388834,0.5700808884096267
8,0.0001,0.8457225481669108,0.5590621241973062,0.832791088057346,0.5453371550054059,0.6996014017632842
9,0.0001,0.8327888488769531,0.5654873360493162,0.8882507378937768,0.43416354473265323,0.6017491103109334
10,0.0001,0.8133096128702164,0.5909873333094621,0.8581278470695995,0.4657818227769815,0.6306388559659627
11,0.0001,0.8038412322600682,0.5854586612523285,0.8342718863096393,0.4858504106073731,0.6480513367338628
12,0.0001,0.7923194428284963,0.5944956936762673,0.8070001621715358,0.5241932887119127,0.6811389107374307
13,0.0001,0.7703843593597413,0.6201836353545017,0.8237008022480323,0.47653232447745786,0.6402299370124264
14,0.0001,0.7601141184568405,0.6158560684482981,0.8711117085863332,0.39570309919321356,0.559977837667992
15,0.0001,0.7512333571910859,0.6114861442204905,0.7832870209803346,0.5363648578504859,0.6934653862742268
16,0.0001,0.7394438256820043,0.6169841844528785,0.7428978701106838,0.573948609094029,0.7260911665046236
17,0.0001,0.7141798118750254,0.6546144158164883,0.7274435113687985,0.6037778201144629,0.7496085045552311
18,0.0001,0.7111909677584966,0.6395549821728005,0.7764912364912815,0.49309863713051494,0.6524820690939177
19,0.0001,0.6980352421601613,0.6406630938288986,0.7058719083911082,0.593152153889237,0.7417812753217063
20,0.0001,0.682982149720192,0.6551188827395031,0.7092359877023541,0.5881637268706716,0.7351784988677905
21,0.0001,0.6726084927717845,0.6506024042263309,0.6661618840499003,0.659861056575144,0.791186457884783
22,0.0001,0.6577144235372543,0.6685215629507948,0.6828500051967433,0.5873017591160111,0.735785062153305
23,0.0001,0.6422556012868881,0.675535495180491,0.7011054676087176,0.5852753235672263,0.7337994283515787
24,0.0001,0.6263615642984708,0.6869147734901245,0.7089922037280973,0.5238320682060239,0.6839659630283713
25,0.0001,0.6211116914947827,0.6699928422372216,0.6768423377490435,0.5581083368754863,0.7122913070570337
26,0.0001,0.6101496229569118,0.6762310910065524,0.633911663391551,0.6440230520521193,0.7816447675477832
27,0.0001,0.5908987715840339,0.6904940927973761,0.6171930090325778,0.6235048354480881,0.7657274135094415
28,0.0001,0.5781152427196503,0.696613128253478,0.6477078863831817,0.599401665822906,0.7447323621633424
29,0.0001,0.5706982900698979,0.6939710011058227,0.5743225954595159,0.6726681466931147,0.8021638598001207
30,0.0001,0.5557688633600871,0.697395126321514,0.6144978765581475,0.6156965384187525,0.7557725600708253
31,0.0001,0.541136534512043,0.7187469861626087,0.6188019211175012,0.5628633367908666,0.7145649771880871
32,0.0001,0.5337633142868677,0.7080064820864307,0.5804211204169226,0.6116879681455429,0.7531995086543142
33,0.0001,0.522359324991703,0.714332571291115,0.5207310294518706,0.7008679512896243,0.8217262646378846
34,0.0001,0.49766182055075964,0.741489891170702,0.5243215370373647,0.6923547454375927,0.8164787185431117
35,0.0001,0.5005356396238009,0.7116126572591182,0.5441050436653074,0.662455499166469,0.7932771272617172
36,0.0001,0.48929444154103596,0.7177000916052371,0.5044616988447846,0.6710593678190848,0.7967835175399114
37,0.0001,0.4921734809875488,0.7036695893539964,0.5122879196385868,0.638034213454565,0.7748651346032962
38,0.0001,0.4542421062787374,0.7538513521534557,0.5027928083646492,0.6910955131020382,0.8156035576297314
39,0.0001,0.4461953570445379,0.7490774872145318,0.47932732496105257,0.6837580298329636,0.8079270204898352
40,0.0001,0.44541431168715157,0.7343831440469244,0.5114075629437556,0.6129342700171111,0.7575903173626325
