epoch,lr,loss,iou,val_loss,val_iou,val_dice,epoch_sec,train_ctrl,train_foc,train_ma_mean,train_rho_std,train_ctrl_bce,train_cell_iou,val_ctrl,val_foc,val_ma_mean,val_rho_std,val_ctrl_bce,val_cell_iou,norm_route1_wc,norm_route1_wa,norm_route1_beta,norm_route2_wc,norm_route2_wa,norm_route2_beta,norm_route3_wc,norm_route3_wa,norm_route3_beta,norm_route4_wc,norm_route4_wa,norm_route4_beta
0,0.0001,1.5452416121959687,0.23215859548142156,1.4740534141415456,2.417414079036004e-10,4.834828156543058e-10,101.52902412414551,0.6717299083868663,0.5667473355929057,0.4946953535079956,0.0030991473679023327,0.6717299083868663,0.002423652372090146,0.6429399779585542,0.4276436244855162,0.48268784949036897,0.002941000508144498,0.6429399779585542,0.0,0.07339376956224442,0.05414736643433571,0.031281888484954834,0.08068577945232391,0.07381970435380936,0.024788884446024895,0.12606863677501678,0.13513268530368805,0.0207220371812582,0.1338876336812973,0.14484404027462006,0.01843021623790264
1,0.0001,1.3921728750069937,0.38803224800529434,1.4351740938718203,0.2698438214416051,0.42061773406917796,31.998632192611694,0.6193457166353862,0.47901003261407216,0.4724626859029134,0.007613914638447265,0.6193457166353862,0.12655585713995,0.5826882563653539,0.48178559346277205,0.45082157850265503,0.0071868754419513415,0.5826882563653539,0.03963091800019878,0.1335185468196869,0.10574144870042801,0.06291601061820984,0.12478739768266678,0.1171347126364708,0.04421084374189377,0.20654714107513428,0.2269619256258011,0.037977300584316254,0.20062968134880066,0.20788691937923431,0.03080633655190468
2,0.0001,1.3238536377747854,0.4478609819706676,1.3705981872120843,0.34920490080682376,0.5151374346854964,36.72227764129639,0.5654537667830785,0.44348221669594445,0.4403205350041389,0.007945425831712783,0.5654537667830785,0.22749274869759878,0.5502631273425993,0.4693328537901894,0.42816225182814677,0.007019617335229623,0.5502631273425993,0.1649862237152506,0.17799128592014313,0.14765378832817078,0.08685208112001419,0.1575232297182083,0.16207349300384521,0.05806055665016174,0.2699753940105438,0.3118550181388855,0.05799976363778114,0.25078877806663513,0.2598610520362854,0.04393295571208
3,0.0001,1.272768634557724,0.4750724684964625,1.3277609309212106,0.35273877586843483,0.516200359611097,36.22113537788391,0.5145961011449496,0.4200075258811315,0.40555273244778317,0.007255706617919107,0.5145961011449496,0.27590339730183283,0.481485019941799,0.4343043717204547,0.3741205891624826,0.007754309331906624,0.481485019941799,0.0477478398071205,0.21770012378692627,0.18228788673877716,0.10741597414016724,0.18474076688289642,0.19752806425094604,0.06987287104129791,0.3066006302833557,0.3798576593399048,0.0756881982088089,0.28260180354118347,0.31839022040367126,0.054370079189538956
4,0.0001,1.2305422365665435,0.5109686241715035,1.3014568090438843,0.3891814332272409,0.557669902831321,35.97234392166138,0.46847479393084845,0.4051478549838066,0.37229612420002617,0.00780022672843188,0.46847479393084845,0.2915729947388172,0.4477569118874972,0.4323273569834037,0.34937438808503696,0.008218376072825955,0.4477569118874972,0.025565846410931133,0.25286734104156494,0.21104395389556885,0.12610048055648804,0.21153241395950317,0.23343849182128906,0.08078218996524811,0.34702828526496887,0.45761337876319885,0.0928243026137352,0.3060687780380249,0.3592337369918823,0.060036081820726395
5,0.0001,1.198653515179952,0.5341824988099478,1.2652199541936155,0.4354797058626284,0.6019468808414618,38.866610288619995,0.4267477348446846,0.39490261574586233,0.34160710871219635,0.009723024753232798,0.4267477348446846,0.30094781176497537,0.4117718720045246,0.42030049054349056,0.3177733548351976,0.009996497835658614,0.4117718720045246,0.03733722100675595,0.2844157814979553,0.23842188715934753,0.14318343997001648,0.23308002948760986,0.27197712659835815,0.0903167575597763,0.382609099149704,0.5444910526275635,0.11030345410108566,0.325593501329422,0.40259793400764465,0.06941783428192139
6,0.0001,1.1639892240365346,0.5605250462591278,1.243338270265548,0.39344997354391215,0.5588104730561888,37.173670530319214,0.3909045060475667,0.38055862933397294,0.31433164825042087,0.012041858800997337,0.3909045060475667,0.29605980950097244,0.37834885423300696,0.4067955569165652,0.2873427594294313,0.01376879207606687,0.37834885423300696,0.06597151474447036,0.3174411356449127,0.2623527944087982,0.16182613372802734,0.2566518485546112,0.31462085247039795,0.10094697028398514,0.422558069229126,0.6197194457054138,0.1278037428855896,0.34419283270835876,0.4665692448616028,0.07750048488378525
7,0.0001,1.1316874285538991,0.5782851543891301,1.248605679293148,0.3844687283304301,0.5484813235613376,36.44378876686096,0.3584185615181923,0.36782504320144654,0.289963087439537,0.013854913755009572,0.3584185615181923,0.303832529236873,0.3388546832272264,0.43858174173558345,0.25613693673102583,0.014557989115719913,0.3388546832272264,0.0630490854382515,0.34726226329803467,0.28295424580574036,0.17877961695194244,0.27629998326301575,0.34678661823272705,0.11140527576208115,0.45224612951278687,0.6736086010932922,0.14415718615055084,0.35133153200149536,0.4931613504886627,0.08437392860651016
8,0.0001,1.1054930627346038,0.5928979592507092,1.1719693004107865,0.44969228096169284,0.6160646487497633,36.45807147026062,0.3307859162489573,0.3580549682180087,0.2691400110721588,0.016813487047329545,0.3307859162489573,0.3011514723611375,0.309353949593716,0.37149703307229964,0.22337811086021486,0.01945002938880295,0.309353949593716,0.06740540979796501,0.3776366114616394,0.30555805563926697,0.19571416079998016,0.29813146591186523,0.38578715920448303,0.12227821350097656,0.49120017886161804,0.7637388110160828,0.15953369438648224,0.36774125695228577,0.5503733158111572,0.0938984602689743
9,0.0001,1.0868844250837961,0.5980859570704978,1.1841147688568616,0.4432198293699285,0.6076093990585185,36.40878081321716,0.3075281207760175,0.35594485054413477,0.24916950811942418,0.0208051569138964,0.3075281207760175,0.30300925398866335,0.3154678862602984,0.4423170402401783,0.24320799674167007,0.021465586834266536,0.3154678862602984,0.18728618678010878,0.40359747409820557,0.3272126317024231,0.2110510766506195,0.3136153221130371,0.4140470027923584,0.130445197224617,0.5241779088973999,0.840025782585144,0.1713419109582901,0.3758125305175781,0.5943989753723145,0.09868622571229935
