epoch,lr,loss,iou,val_loss,val_iou,val_dice,epoch_sec,train_ctrl,train_foc,train_ma_mean,train_rho_std,train_ctrl_bce,train_cell_iou,val_ctrl,val_foc,val_ma_mean,val_rho_std,val_ctrl_bce,val_cell_iou,norm_route1_wc,norm_route1_wa,norm_route1_beta,norm_route2_wc,norm_route2_wa,norm_route2_beta,norm_route3_wc,norm_route3_wa,norm_route3_beta,norm_route4_wc,norm_route4_wa,norm_route4_beta
0,0.0001,1.52220862172544,0.2803968258542303,1.5472677340874306,2.767902318772248e-10,5.535804635560091e-10,92.5811562538147,0.6707027452066541,0.5527853802777827,0.49462843872606754,0.002945149665038116,0.6707027452066541,2.6393581720185466e-05,0.6707415177271916,0.5045720228782067,0.49529195382044866,0.004176221042871475,0.6707415177271916,0.0,0.08277298510074615,0.06658488512039185,0.036579445004463196,0.0946502834558487,0.09192461520433426,0.029758252203464508,0.12295278906822205,0.18089473247528076,0.020191200077533722,0.1402970552444458,0.14854790270328522,0.017345517873764038
1,0.0001,1.4037177935242653,0.3754634804664375,1.403534779181847,0.371849333965355,0.5262557767316615,29.36628484725952,0.619895962998271,0.47987152356654406,0.47645476227626204,0.008842866533086635,0.619895962998271,0.000281460002042877,0.5955819001564613,0.48870288683817936,0.4657065574939434,0.01030470969585272,0.5955819001564613,0.000545308652978677,0.1473838984966278,0.11484364420175552,0.06882219761610031,0.1409272402524948,0.1466609239578247,0.05148299038410187,0.17975175380706787,0.3347012400627136,0.03299901261925697,0.18608754873275757,0.25088730454444885,0.0248124860227108
2,0.0001,1.3321291785687208,0.4218766390453829,1.354547408910898,0.3726252630934466,0.5291160282436524,32.3554470539093,0.5667887264862657,0.4373274343088269,0.44910823460668325,0.013575505450717174,0.5667887264862657,0.00198889774219424,0.5684743486917936,0.4518967234171354,0.45035031529573294,0.013627452775835991,0.5684743486917936,0.017416802127487384,0.20569446682929993,0.1522681713104248,0.09790612757205963,0.1801621913909912,0.19362181425094604,0.0726662203669548,0.21138328313827515,0.4062797725200653,0.04284094646573067,0.2066899836063385,0.28697267174720764,0.02993936836719513
3,0.0001,1.2900970801711082,0.44016085676619926,1.3464712216303898,0.3503335708755649,0.507398361660925,30.92310667037964,0.515842183958739,0.41693101124837995,0.41722780000418425,0.01764416195510421,0.515842183958739,0.010565111476353195,0.5200691534922673,0.47048967893307025,0.42094036340713503,0.017331364578925645,0.5200691534922673,0.039195158590491004,0.2583531141281128,0.18176688253879547,0.12377692013978958,0.21240030229091644,0.22894321382045746,0.09128469973802567,0.24241316318511963,0.49388477206230164,0.0513019822537899,0.22671599686145782,0.3345748484134674,0.03580199182033539
4,0.0001,1.2419860363006592,0.4941024688265185,1.3571632128495437,0.35327828824553487,0.5079797999337858,30.59461998939514,0.4689397541806102,0.3965042852796614,0.3851353176869452,0.02104446475277655,0.4689397541806102,0.03247652719801408,0.5269073302929218,0.5028045768921192,0.4222793854199923,0.022270402713463856,0.5269073302929218,0.11339247696674787,0.3069056570529938,0.20507265627384186,0.14578545093536377,0.24261687695980072,0.257900208234787,0.10694029182195663,0.26496171951293945,0.5767631530761719,0.05658206716179848,0.24157939851284027,0.385790079832077,0.04114143177866936
5,0.0001,1.2162692099809647,0.48639478448157974,1.3842275326068585,0.3207363416383667,0.473481314686748,30.373480796813965,0.42790680984035134,0.38563457131385803,0.3545851958915591,0.02414736122591421,0.42790680984035134,0.05147414831481001,0.4908959572131817,0.5402699360480675,0.39592060217490566,0.027893034741282463,0.4908959572131817,0.16237409046063056,0.35118892788887024,0.22757107019424438,0.16550764441490173,0.26858454942703247,0.2822185158729553,0.12282705307006836,0.28643155097961426,0.6367887258529663,0.06265294551849365,0.25384721159935,0.43494948744773865,0.04712340608239174
6,0.0001,1.1907134894281626,0.5091605571383598,1.325395939900325,0.3488917190342696,0.5044534289200092,30.365334272384644,0.3920393232256174,0.3802960133180022,0.3260758458636701,0.027019536326406524,0.3920393232256174,0.08033941530447919,0.466140734232389,0.48256758543161243,0.3795743153645442,0.034982755321722764,0.466140734232389,0.1885680635388081,0.3910622000694275,0.2459534853696823,0.1831912100315094,0.29322054982185364,0.30619731545448303,0.1352824717760086,0.3080998361110687,0.7382590770721436,0.071051687002182,0.2666109800338745,0.49454864859580994,0.051414236426353455
7,0.0001,1.1651017358526587,0.5171228069523638,1.2763131123322706,0.38459202407785475,0.5411644112496108,30.966169595718384,0.3619210487231612,0.37265972746536136,0.2999767092987895,0.02920756390085444,0.3619210487231612,0.1000757921647164,0.4747639756936293,0.436068436732659,0.3766597316815303,0.039848673400970605,0.4747639756936293,0.1878950373484538,0.42773398756980896,0.26311397552490234,0.19962063431739807,0.3170711100101471,0.32652953267097473,0.1486036628484726,0.3341238498687744,0.8095096945762634,0.07862574607133865,0.27926236391067505,0.5418481826782227,0.05580531060695648
8,0.0001,1.145807908847928,0.5177491403459218,1.4525393027525682,0.22737275878633753,0.36405082461955524,30.192790746688843,0.3374591968022287,0.3680246230214834,0.2759410263970494,0.03247851264313795,0.3374591968022287,0.11785574349050876,0.44268546058581426,0.5908456628139203,0.3489800333976746,0.048421724828389974,0.44268546058581426,0.17761589609659634,0.4638659954071045,0.2843286991119385,0.21659861505031586,0.3376340866088867,0.3498777747154236,0.16013182699680328,0.34131625294685364,0.869786262512207,0.08579091727733612,0.2846136689186096,0.5702720284461975,0.06083277612924576
9,0.0001,1.1247788900509477,0.5190786483947206,1.4649512492693388,0.2545533939954695,0.3985593117278107,29.82246708869934,0.31531534157693386,0.36227898113429546,0.25607866793870926,0.03755123997689225,0.31531534157693386,0.15363755263388157,0.47476569230739885,0.6356278639573317,0.3635524277503674,0.048521988896223216,0.47476569230739885,0.1972162643304238,0.4968560039997101,0.3027394413948059,0.2319214791059494,0.355159193277359,0.36396393179893494,0.16978010535240173,0.35734084248542786,0.9041765332221985,0.09327713400125504,0.2835471034049988,0.5949083566665649,0.06597286462783813
